Identifier,year,Country_Code,GDP_Constant_USD,GDP_LCU,GDP_PC,agri_val_lcu,agri_vol_lcu,manu_val_lcu,manu_vol_lcu,serv_val_lcu,serv_vol_lcu,gdp_val_usd,gdp_val_lcu,gdp_vol_usd15,gdp_vol_lcu,_merge1,multiplier,_merge,gdp_vol_usd10
SWE1984,1984,SWE,2.79149E+11,8.91552E+11,33484.73457,,,,,,,,,,,1,,3,
SWE1985,1985,SWE,2.8518E+11,9.69146E+11,34151.67484,,,,,,,,,,,1,,3,
SWE1986,1986,SWE,2.92855E+11,1.05815E+12,34989.33778,,,,,,,,,,,1,,3,
SWE1987,1987,SWE,3.02677E+11,1.14527E+12,36042.3586,,,,,,,,,,,1,,3,
SWE1988,1988,SWE,3.10422E+11,1.25177E+12,36795.19717,,,,,,,,,,,1,,3,
SWE1989,1989,SWE,3.18663E+11,1.38683E+12,37520.86883,,,,,,,,,,,1,,3,
SWE1990,1990,SWE,3.21068E+11,1.52967E+12,37513.0798,,,,,,,,,,,1,,3,
SWE1991,1991,SWE,3.17389E+11,1.63685E+12,36831.27389,,,,,,,,,,,1,,3,
SWE1992,1992,SWE,3.13712E+11,1.63431E+12,36191.65081,,,,,,,,,,,1,,3,
SWE1993,1993,SWE,3.07232E+11,1.63596E+12,35238.79397,,,,,,,,,,,1,,3,
SWE1994,1994,SWE,3.1979E+11,1.74639E+12,36419.45857,,,,,,,,,,,1,,3,
SWE1995,1995,SWE,3.32659E+11,1.88565E+12,37686.82527,,,,,,,,,,,1,,3,
SWE1996,1996,SWE,3.37709E+11,1.93438E+12,38198.01955,,,,,,,,,,,1,,3,
SWE1997,1997,SWE,3.47504E+11,2.02198E+12,39283.44555,,,,,,,,,,,1,,3,
SWE1998,1998,SWE,3.62192E+11,2.12441E+12,40921.15246,,,,,,,,,,,1,,3,
SWE1999,1999,SWE,3.786E+11,2.24057E+12,42741.62286,,,,,,,,,,,1,,3,
SWE2000,2000,SWE,3.96528E+11,2.38363E+12,44693.7366,,,,,,,,,,,1,,3,
SWE2001,2001,SWE,4.02727E+11,2.48192E+12,45270.78107,,,,,,,,,,,1,,3,
SWE2002,2002,SWE,4.11078E+11,2.57396E+12,46059.36679,,,,,,,,,,,1,,3,
SWE2003,2003,SWE,4.20885E+11,2.68086E+12,46983.07726,,,,,,,,,,,1,,3,
SWE2004,2004,SWE,4.3907E+11,2.8084E+12,48820.60609,,,,,,,,,,,1,,3,
SWE2005,2005,SWE,4.51444E+11,2.91068E+12,49996.17522,,,,,,,,,,,1,,3,
SWE2006,2006,SWE,4.72608E+11,3.10283E+12,52046.48151,,,,,,,,,,,1,,3,
SWE2007,2007,SWE,4.887E+11,3.30098E+12,53421.02024,,,,,,,,,,,1,,3,
SWE2008,2008,SWE,4.85978E+11,3.39168E+12,52711.19827,,,,,,,,,,,1,,3,
SWE2009,2009,SWE,4.60782E+11,3.29201E+12,49554.34343,,,,,,,,,,,1,,3,
SWE2010,2010,SWE,4.88378E+11,3.52382E+12,52076.25591,,,,,,,,,,,1,,3,
SWE2011,2011,SWE,5.0139E+11,3.66104E+12,53061.56857,,,,,,,,,,,1,,3,
SWE2012,2012,SWE,4.99954E+11,3.68887E+12,52519.68044,,,,,,,,,,,1,,3,
SWE2013,2013,SWE,5.0616E+11,3.77394E+12,52722.9123,,,,,,,,,,,1,,3,
SWE2014,2014,SWE,5.19342E+11,3.94093E+12,53561.89212,,,,,,,,,,,1,,3,
SWE2015,2015,SWE,5.42826E+11,4.20154E+12,55395.05871,,,,,,,,,,,1,,3,
SWE2016,2016,SWE,5.60387E+11,4.3855E+12,56473.02278,,,,,,,,,,,1,,3,
SWE2017,2017,SWE,5.73209E+11,4.57883E+12,56935.18827,,,,,,,,,,,1,,3,
,2018,SWE,,4.78985E+12,,,,,,,,,,,,1,,3,
,2019,SWE,,,,,,,,,,,,,,1,,3,
,1960,SWZ,,25054900,,,,,,,,,,,,1,1.259213686,3,
,1961,SWZ,,30732900,,,,,,,,,,,,1,1.259213686,3,
,1962,SWZ,,32805700,,,,,,,,,,,,1,1.259213686,3,
,1963,SWZ,,38663900,,,,,,,,,,,,1,1.259213686,3,
,1964,SWZ,,46414700,,,,,,,,,,,,1,1.259213686,3,
,1965,SWZ,,50200000,,,,,,,,,,,,1,1.259213686,3,
,1966,SWZ,,54900000,,,,,,,,,,,,1,1.259213686,3,
,1967,SWZ,,53400000,,,,,,,,,,,,1,1.259213686,3,
,1968,SWZ,,57000000,,,,,,,,,,,,1,1.259213686,3,
,1969,SWZ,,75300000,,,,,,,,,,,,1,1.259213686,3,
,1970,SWZ,528635765.8,80100000,1186.002629,,,,,,,,,,,1,1.259213686,3,
,1971,SWZ,601289529.2,97600000,1311.127287,,,,,,,,,,,1,1.259213686,3,
,1972,SWZ,633905242.8,112800000,1342.365463,,,,,,,,,,,1,1.259213686,3,
,1973,SWZ,691075088.5,154000000,1420.325691,,,,,,,,,,,1,1.259213686,3,
,1974,SWZ,730766895.7,179600000,1457.127438,,,,,,,,,,,1,1.259213686,3,
,1975,SWZ,832405200.9,213200000,1609.993348,,,,,,,,,,,1,1.259213686,3,
,1976,SWZ,814762890.7,237000000,1528.022315,,,,,,,,,,,1,1.259213686,3,
,1977,SWZ,822988679.1,264400000,1496.022088,,,,,,,,,,,1,1.259213686,3,
,1978,SWZ,833910798.3,296200000,1469.293586,,,,,,,,,,,1,1.259213686,3,
,1979,SWZ,859819948.5,346900000,1468.913918,,,,,,,,,,,1,1.259213686,3,
SWZ1980,1980,SWZ,966859382.5,422110000,1602.426666,82380000,2358410000,109500000,1999270000,170910000,5018560000,541980000,422110000,767830000,7456630000,3,1.259213686,3,966862016
SWZ1981,1981,SWZ,1108421529,500900000,1784.104857,96600000,2369710000,128400000,2214470000,200400000,5042600000,570770000,500900000,880250000,8548390000,3,1.259213686,3,1108422784
SWZ1982,1982,SWZ,1121418524,583700000,1754.307908,95800000,2084320000,139700000,2254720000,235500000,5429260000,537570000,583700000,890570000,8648630000,3,1.259213686,3,1121417984
SWZ1983,1983,SWZ,1134901955,618700000,1723.936618,86200000,1926340000,140000000,2193480000,275000000,5512970000,555340000,618700000,901280000,8752620000,3,1.259213686,3,1134904064
SWZ1984,1984,SWZ,1204831834,729500000,1771.874057,129700000,2334040000,164200000,2166880000,304900000,5796680000,494480000,729500000,956810000,9291930000,3,1.259213686,3,1204828288
SWZ1985,1985,SWZ,1250524065,802500000,1773.579164,136000000,2310250000,171300000,2115870000,351200000,6765440000,360080000,802500000,993100000,9644320000,3,1.259213686,3,1250525056
SWZ1986,1986,SWZ,1403894314,1026300000,1912.029552,194700000,2728140000,258700000,2832000000,424900000,6363140000,449140000,1026300000,1114900000,10827140000,3,1.259213686,3,1403897344
SWZ1987,1987,SWZ,1608955404,1189300000,2098.527083,168600000,2480130000,379700000,4400100000,474500000,6564940000,584130000,1189300000,1277750000,12408620000,3,1.259213686,3,1608960256
SWZ1988,1988,SWZ,1714660904,1573300000,2142.105129,217300000,2344230000,554900000,5336030000,576800000,6446650000,692030000,1573300000,1361690000,13223840000,3,1.259213686,3,1714658688
SWZ1989,1989,SWZ,1936042557,1827800100,2325.068342,238500000,2790990000,683300000,5778760000,637000000,7140340000,696920000,1827800000,1537500000,14931190000,3,1.259213686,3,1936041088
SWZ1990,1990,SWZ,2342959992,2884071300,2720.029525,255860000,2725670000,1062160000,6880140000,1143350000,9472160000,1114690000,2884070000,1860660000,18069430000,3,1.259213686,3,2342968576
SWZ1991,1991,SWZ,2384204906,3192454900,2692.121711,313880000,2927120000,1156450000,6928780000,1272020000,9372210000,1156130000,3192450000,1893410000,18387520000,3,1.259213686,3,2384207872
SWZ1992,1992,SWZ,2461124289,3664153300,2716.370786,282860000,2390930000,1323830000,7283100000,1539760000,10524870000,1284760000,3664150000,1954500000,18980740000,3,1.259213686,3,2461133056
SWZ1993,1993,SWZ,2537569619,4434945300,2746.213164,393380000,2221920000,1633610000,7373040000,1832850000,11330610000,1357190000,4434950000,2015200000,19570300000,3,1.259213686,3,2537567488
SWZ1994,1994,SWZ,2598488825,5039627200,2759.142666,575580000,2323870000,1814720000,7676060000,1909130000,11075300000,1419290000,5039630000,2063580000,20040120000,3,1.259213686,3,2598488064
SWZ1995,1995,SWZ,2723882841,6162379200,2835.039052,621140000,2278340000,2325850000,8017250000,2223490000,12287050000,1698990000,6162380000,2163160000,21007190000,3,1.259213686,3,2723880704
SWZ1996,1996,SWZ,2828535881,6890746500,2881.075168,825800000,2592370000,2505050000,8151100000,2475000000,12702580000,1602740000,6890750000,2246270000,21814290000,3,1.259213686,3,2828534016
SWZ1997,1997,SWZ,2916299844,7910553200,2904.695585,859920000,2640080000,2978290000,8660050000,2781340000,12696780000,1716710000,7910550000,2315970000,22491150000,3,1.259213686,3,2916301056
SWZ1998,1998,SWZ,2992241441,8717600000,2916.389077,961060000,2635990000,3284160000,8886290000,3047480000,13082050000,1576910000,8717600000,2376280000,23076830000,3,1.259213686,3,2992244224
SWZ1999,1999,SWZ,3080538752,9456800000,2946.110668,1051480000,2867420000,3474550000,8943560000,3319170000,13380820000,1547890000,9456800000,2446400000,23757800000,3,1.259213686,3,3080540416
SWZ2000,2000,SWZ,3134761586,12062072300,2953.232303,1485560000,2889770000,4751750000,9117220000,5495180000,11240120000,1738090000,12062070000,2489460000,24175980000,3,1.259213686,3,3134761984
SWZ2001,2001,SWZ,3167825952,13279341400,2952.508373,1606700000,2837850000,5241520000,9166730000,5992150000,11405900000,1542460000,13279340000,2515720000,24430970000,3,1.259213686,3,3167828992
SWZ2002,2002,SWZ,3306579867,15096687000,3059.013874,1887470000,2933850000,5930320000,9781340000,6710040000,11743980000,1432220000,15096690000,2625910000,25501080000,3,1.259213686,3,3306581760
SWZ2003,2003,SWZ,3434882228,16624280800,3158.826098,2058960000,3182650000,6371450000,9993970000,7636190000,12367550000,2197600000,16624280000,2727800000,26490570000,3,1.259213686,3,3434883072
SWZ2004,2004,SWZ,3559359414,17893626800,3250.399217,1728430000,2773130000,7126110000,10109480000,8501650000,13554330000,2770040000,17893630000,2826650000,27450570000,3,1.259213686,3,3559356416
SWZ2005,2005,SWZ,3772877432,20210659800,3411.67334,2217460000,3330040000,8040150000,10387550000,9412160000,14320390000,3178110000,20210660000,2996220000,29097270000,3,1.259213686,3,3772881152
SWZ2006,2006,SWZ,3998954542,22287402500,3568.857276,2492670000,3210610000,8875940000,11616240000,10459960000,15077070000,3291330000,22287400000,3175760000,30840820000,3,1.259213686,3,3998960384
SWZ2007,2007,SWZ,4176323195,24443057100,3668.480734,2628650000,3111420000,9879160000,12502700000,11501560000,15761210000,3469380000,24443060000,3316610000,32208730000,3,1.259213686,3,4176320768
SWZ2008,2008,SWZ,4210638536,27213165100,3633.315589,2721170000,3390050000,10774080000,12008200000,13195520000,16370560000,3294080000,27213160000,3343870000,32473380000,3,1.259213686,3,4210646784
SWZ2009,2009,SWZ,4276537086,30339380100,3622.112,2806510000,3668570000,12108380000,11624640000,14733760000,16770700000,3580430000,30339380000,3396200000,32981600000,3,1.259213686,3,4276541440
SWZ2010,2010,SWZ,4438778424,32497184600,3690.239228,3300480000,3216420000,12253250000,12693280000,16103190000,17215420000,4438770000,32497190000,3525040000,34232840000,3,1.259213686,3,4438778368
SWZ2011,2011,SWZ,4538527974,35002132000,3704.140658,3402170000,3402170000,12872900000,12872900000,17555200000,17555200000,4820480000,35002130000,3604260000,35002130000,3,1.259213686,3,4538533376
SWZ2012,2012,SWZ,4752652121,39603657900,3807.732772,4093420000,3845820000,14766110000,13574710000,19410700000,18103440000,4886680000,40119470000,3798580000,36889210000,3,1.259213686,3,4783223808
SWZ2013,2013,SWZ,5057821995,44034140800,3977.976427,4490370000,4072100000,15823330000,14162150000,21942710000,18693290000,4597720000,44391280000,3945290000,38313970000,3,1.259213686,3,4967963136
SWZ2014,2014,SWZ,5155489045,47505456600,3980.774448,4432550000,3783540000,17093290000,14335070000,24118900000,19216160000,4422320000,47993950000,3981310000,38663850000,3,1.259213686,3,5013320192
SWZ2015,2015,SWZ,5175653651,51294290500,3923.88968,4844720000,3928810000,18516520000,14159360000,26107230000,20221860000,4073380000,51971990000,4073380000,39557940000,3,1.259213686,3,5129255936
SWZ2016,2016,SWZ,5342437662,56154395300,3977.697578,5029360000,3598490000,19837760000,14507030000,29188190000,20761320000,3840780000,56496370000,4125040000,40059650000,3,1.259213686,3,5194307072
SWZ2017,2017,SWZ,5442504423,59117593900,3980.609618,4946160000,3444010000,19883210000,14774110000,31741870000,21358570000,4449590000,59285390000,4208570000,40870840000,3,1.259213686,3,5299488768
,2018,SWZ,,62282380000,,5358000000,3719540000,20507760000,14749200000,33479010000,22019640000,4713080000,62372610000,4307500000,41831560000,3,1.259213686,3,5424062976
,2019,SWZ,,,,5607740000,3555880000,24177830000,14899400000,38732540000,22559460000,4524940000,65360300000,4363500000,42375370000,3,1.259213686,3,5494578688
,2020,SWZ,,,,6426310000,3765680000,26930090000,14884500000,43043230000,21913400000,3991420000,67828170000,4315500000,41909240000,2,1.259213686,3,5434136576
,2021,SWZ,,,,7127930000,3859820000,30325940000,15033340000,49284330000,21954350000,4663960000,72263740000,4345710000,42202610000,2,1.259213686,3,5472177664
,2022,SWZ,,,,8137550000,4072110000,34239380000,15223420000,56490030000,22001310000,4968160000,77062650000,4393510000,42666840000,2,1.259213686,3,5532367872
,1960,SXM,,,,,,,,,,,,,,1,,3,
,1961,SXM,,,,,,,,,,,,,,1,,3,
,1962,SXM,,,,,,,,,,,,,,1,,3,
,1963,SXM,,,,,,,,,,,,,,1,,3,
,1964,SXM,,,,,,,,,,,,,,1,,3,
,1965,SXM,,,,,,,,,,,,,,1,,3,
,1966,SXM,,,,,,,,,,,,,,1,,3,
,1967,SXM,,,,,,,,,,,,,,1,,3,
,1968,SXM,,,,,,,,,,,,,,1,,3,
,1969,SXM,,,,,,,,,,,,,,1,,3,
,1970,SXM,,,,,,,,,,,,,,1,,3,
,1971,SXM,,,,,,,,,,,,,,1,,3,
,1972,SXM,,,,,,,,,,,,,,1,,3,
,1973,SXM,,,,,,,,,,,,,,1,,3,
,1974,SXM,,,,,,,,,,,,,,1,,3,
,1975,SXM,,,,,,,,,,,,,,1,,3,
,1976,SXM,,,,,,,,,,,,,,1,,3,
,1977,SXM,,,,,,,,,,,,,,1,,3,
,1978,SXM,,,,,,,,,,,,,,1,,3,
,1979,SXM,,,,,,,,,,,,,,1,,3,
,1980,SXM,,,,,,,,,,,,,,1,,3,
,1981,SXM,,,,,,,,,,,,,,1,,3,
,1982,SXM,,,,,,,,,,,,,,1,,3,
,1983,SXM,,,,,,,,,,,,,,1,,3,
,1984,SXM,,,,,,,,,,,,,,1,,3,
,1985,SXM,,,,,,,,,,,,,,1,,3,
,1986,SXM,,,,,,,,,,,,,,1,,3,
,1987,SXM,,,,,,,,,,,,,,1,,3,
,1988,SXM,,,,,,,,,,,,,,1,,3,
,1989,SXM,,,,,,,,,,,,,,1,,3,
,1990,SXM,,,,,,,,,,,,,,1,,3,
,1991,SXM,,,,,,,,,,,,,,1,,3,
,1992,SXM,,,,,,,,,,,,,,1,,3,
,1993,SXM,,,,,,,,,,,,,,1,,3,
,1994,SXM,,,,,,,,,,,,,,1,,3,
,1995,SXM,,,,,,,,,,,,,,1,,3,
,1996,SXM,,,,,,,,,,,,,,1,,3,
,1997,SXM,,,,,,,,,,,,,,1,,3,
,1998,SXM,,,,,,,,,,,,,,1,,3,
,1999,SXM,,,,,,,,,,,,,,1,,3,
,2000,SXM,,,,,,,,,,,,,,1,,3,
,2001,SXM,,,,,,,,,,,,,,1,,3,
,2002,SXM,,,,,,,,,,,,,,1,,3,
,2003,SXM,,,,,,,,,,,,,,1,,3,
,2004,SXM,,,,,,,,,,,,,,1,,3,
,2005,SXM,,,,,,,,,,,,,,1,,3,
,2006,SXM,,,,,,,,,,,,,,1,,3,
,2007,SXM,,,,,,,,,,,,,,1,,3,
,2008,SXM,,,,,,,,,,,,,,1,,3,
,2009,SXM,,1530400000,,,,,,,,,,,,1,,3,
,2010,SXM,,1597200000,,,,,,,,,,,,1,,3,
,2011,SXM,,1675600000,,,,,,,,,,,,1,,3,
,2012,SXM,,1764700000,,,,,,,,,,,,1,,3,
,2013,SXM,,1831000000,,,,,,,,,,,,1,,3,
,2014,SXM,,1893700000,,,,,,,,,,,,1,,3,
,2015,SXM,,1908900000,,,,,,,,,,,,1,,3,
,2016,SXM,,1919000000,,,,,,,,,,,,1,,3,
,2017,SXM,,,,,,,,,,,,,,1,,3,
,2018,SXM,,,,,,,,,,,,,,1,,3,
,2019,SXM,,,,,,,,,,,,,,1,,3,
,1960,SYC,117996015.5,57200000,2829.640659,,,,,,,,,,,1,0.894593835,3,
,1961,SYC,112235123.9,55200000,2616.874348,,,,,,,,,,,1,0.894593835,3,
,1962,SYC,121672505.5,60200000,2762.647144,,,,,,,,,,,1,0.894593835,3,
,1963,SYC,134004747.6,66300000,2966.281822,,,,,,,,,,,1,0.894593835,3,
,1964,SYC,141936818.9,73300000,3064.134081,,,,,,,,,,,1,0.894593835,3,
,1965,SYC,140431478,74300000,2956.452168,,,,,,,,,,,1,0.894593835,3,
,1966,SYC,159946549,78300000,3284.390829,,,,,,,,,,,1,0.894593835,3,
,1967,SYC,160753862.3,80300000,3220.810289,,,,,,,,,,,1,0.894593835,3,
,1968,SYC,172895980.3,89300000,3381.233237,,,,,,,,,,,1,0.894593835,3,
,1969,SYC,172895980.3,91400000,3301.746975,,,,,,,,,,,1,0.894593835,3,
,1970,SYC,188235086.7,102400000,3511.848633,,,,,,,,,,,1,0.894593835,3,
,1971,SYC,218073690.5,120500000,3987.086398,,,,,,,,,,,1,0.894593835,3,
,1972,SYC,231830450.5,163600000,4137.686743,,,,,,,,,,,1,0.894593835,3,
,1973,SYC,252820811.5,200800000,4443.872802,,,,,,,,,,,1,0.894593835,3,
,1974,SYC,256114686.6,246000000,4420.572114,,,,,,,,,,,1,0.894593835,3,
,1975,SYC,264252487.6,288100000,4456.798347,,,,,,,,,,,1,0.894593835,3,
,1976,SYC,307266576.6,365595000,5078.450626,,,,,,,,,,,1,0.894593835,3,
,1977,SYC,288246078.6,493200000,4665.232879,,,,,,,,,,,1,0.894593835,3,
,1978,SYC,349215002.9,594800000,5618.905919,,,,,,,,,,,1,0.894593835,3,
,1979,SYC,404371210,805900000,6450.741951,,,,,,,,,,,1,0.894593835,3,
SYC1980,1980,SYC,387191407.8,941900000,6120.538843,64400000,188600000,147300000,186250000,654900000,2123530000,147360000,941900000,432850000,2535670000,3,0.894593835,3,387224928
SYC1981,1981,SYC,355382941,978200000,5549.823394,76500000,202270000,172800000,190450000,581900000,1898740000,154900000,978200000,397290000,2327360000,3,0.894593835,3,355413184
SYC1982,1982,SYC,351410919.6,969200000,5455.590015,62000000,156630000,151200000,168940000,582400000,1682550000,147910000,969200000,392850000,2301350000,3,0.894593835,3,351441184
SYC1983,1983,SYC,345404444.2,992900000,5368.841908,76900000,195020000,156700000,168940000,585600000,1649680000,146710000,992900000,386130000,2262010000,3,0.894593835,3,345429504
SYC1984,1984,SYC,360986095.8,1068100000,5577.917638,68900000,167870000,176500000,191050000,646800000,1727070000,151310000,1068100000,403550000,2364060000,3,0.894593835,3,361013344
SYC1985,1985,SYC,401148461.5,1204900000,6148.434515,69300000,167300000,221200000,234090000,763900000,1885990000,168890000,1204900000,448450000,2627070000,3,0.894593835,3,401180608
SYC1986,1986,SYC,400439225.9,1283850000,6099.421585,77200000,179180000,229800000,229990000,779360000,1852110000,207850000,1283850000,447660000,2622430000,3,0.894593835,3,400473888
SYC1987,1987,SYC,418074999.1,1395897500,6103.373758,73900000,170680000,219100000,210770000,878700000,2011440000,249270000,1395900000,467370000,2737920000,3,0.894593835,3,418106336
SYC1988,1988,SYC,440637445.1,1528011100,6408.805833,72300000,162460000,251700000,230490000,889000000,1999000000,283830000,1528010000,492590000,2885680000,3,0.894593835,3,440667968
SYC1989,1989,SYC,489983652.9,1721000000,7084.066866,73900000,160330000,272200000,248000000,1028900000,2227540000,304830000,1721000000,547760000,3208850000,3,0.894593835,3,490022720
SYC1990,1990,SYC,524260678.4,1967100000,7542.559431,94600000,181410000,319800000,277220000,1086500000,2369880000,368580000,1967100000,586080000,3433320000,3,0.894593835,3,524303552
SYC1991,1991,SYC,538732507,1980100000,7648.213446,94600000,174000000,358100000,325660000,1090700000,2509660000,374360000,1980100000,602260000,3528100000,3,0.894593835,3,538778112
SYC1992,1992,SYC,577313656.2,2221200000,8158.411264,85000000,148510000,403200000,310350000,1195600000,2597520000,433660000,2221200000,645390000,3780760000,3,0.894593835,3,577361920
SYC1993,1993,SYC,613087761.6,2455600000,8485.291428,102500000,137390000,461400000,349880000,1249000000,2566040000,473910000,2455600000,685380000,4015040000,3,0.894593835,3,613136704
SYC1994,1994,SYC,608191048,2459400000,8196.092555,101600000,147820000,479800000,359890000,1478900000,2681460000,486450000,2459400000,679900000,3982970000,3,0.894593835,3,608234368
SYC1995,1995,SYC,603169565.1,2420100000,8009.794501,101000000,142260000,548600000,441360000,1468600000,2766280000,508210000,2420100000,674290000,3950090000,3,0.894593835,3,603215680
SYC1996,1996,SYC,632830581.3,2500200000,8281.280099,97400000,148740000,593800000,521020000,1502700000,2872580000,503060000,2500200000,707450000,4144330000,3,0.894593835,3,632880384
SYC1997,1997,SYC,708526965.6,2829600000,9163.685066,98800000,155230000,689000000,631410000,1720100000,3247880000,562950000,2829600000,792070000,4640060000,3,0.894593835,3,708580928
SYC1998,1998,SYC,768067310.2,3201300000,9741.360503,84200000,155230000,827100000,727490000,1941300000,3465840000,608360000,3201300000,858630000,5029980000,3,0.894593835,3,768125120
SYC1999,1999,SYC,782445580.8,3328300000,9730.699923,103200000,174000000,903000000,675840000,2003500000,3584880000,622980000,3328300000,874700000,5124140000,3,0.894593835,3,782501248
SYC2000,2000,SYC,794294458,3513300000,9790.270772,99400000,181400000,1019500000,762160000,1774140000,3774260000,614880000,3513300000,887950000,5201740000,3,0.894593835,3,794354624
SYC2001,2001,SYC,776254738,3644900000,9559.551957,103000000,177280000,1023700000,755980000,1883870000,3668870000,622260000,3644900000,867780000,5083600000,3,0.894593835,3,776310656
SYC2002,2002,SYC,785669398.2,3822400000,9384.152481,110300000,179430000,1156900000,798510000,1868540000,3590860000,697510000,3822400000,878310000,5145260000,3,0.894593835,3,785730688
SYC2003,2003,SYC,739416038.8,3811300000,8932.195054,100500000,168870000,1044400000,706410000,1769940000,3516820000,705700000,3811300000,826600000,4842350000,3,0.894593835,3,739471232
SYC2004,2004,SYC,718339327.3,4616259600,8709.782689,159590000,164050000,682870000,729980000,2884580000,3197880000,839320000,4616260000,803040000,4704320000,3,0.894593835,3,718394624
SYC2005,2005,SYC,783031253.3,5055067900,9450.279434,164520000,176680000,828820000,849770000,3195460000,3446250000,919100000,5055070000,875360000,5127980000,3,0.894593835,3,783091648
SYC2006,2006,SYC,856684174.3,5610323700,10126.29048,167220000,167220000,910990000,910990000,3696880000,3823680000,1016420000,5610320000,957700000,5610320000,3,0.894593835,3,856752512
SYC2007,2007,SYC,945962968.2,6926000000,11124.65711,190230000,168600000,1113830000,971230000,4706430000,4257320000,1033640000,6926460000,1057470000,6194790000,3,0.894593835,3,946006144
SYC2008,2008,SYC,925654158.7,9147000000,10645.0867,234970000,176430000,1429730000,940960000,6184830000,4196720000,967210000,9147160000,1034830000,6062190000,3,0.894593835,3,925752512
SYC2009,2009,SYC,915423405.1,11533000000,10486.18989,260290000,147340000,1617890000,868580000,8112020000,4264910000,847420000,11533400000,1023370000,5995070000,3,0.894593835,3,915500480
SYC2010,2010,SYC,969936525.3,11705000000,10804.68447,264640000,138180000,1640850000,898160000,8016300000,4494510000,969970000,11705410000,1084220000,6351500000,3,0.894593835,3,969936512
SYC2011,2011,SYC,1046438131,13196000000,11967.36235,293130000,143030000,1808830000,1035110000,8431080000,4619420000,1018430000,12609170000,1142540000,6693130000,3,0.894593835,3,1022109248
SYC2012,2012,SYC,1059631924,14519372700,11999.95385,296890000,145700000,2067770000,990060000,9806290000,4894410000,1059630000,14519370000,1184580000,6939400000,3,0.894593835,3,1059717952
SYC2013,2013,SYC,1123401382,16014526000,12489.31485,427160000,178530000,2021380000,813060000,11166860000,5463280000,1327850000,16014530000,1255860000,7357020000,3,0.894593835,3,1123484672
SYC2014,2014,SYC,1174008204,17119186700,12850.49315,405670000,165890000,2080620000,812570000,11832290000,5742360000,1343100000,17119190000,1312770000,7690360000,3,0.894593835,3,1174395904
SYC2015,2015,SYC,1231973526,18339831400,13187.612,375230000,159310000,2168170000,871680000,12939380000,6012810000,1377240000,18339830000,1377240000,8068050000,3,0.894593835,3,1232070400
SYC2016,2016,SYC,1287449683,19014056200,13598.33627,382110000,160810000,2078250000,858870000,13493070000,6340480000,1427490000,19014060000,1439260000,8431360000,3,0.894593835,3,1287553152
SYC2017,2017,SYC,1355489119,20515396596,14142.80771,391300000,166130000,2313980000,839800000,14231680000,6642860000,1482580000,20234370000,1501000000,8793080000,3,0.894593835,3,1342785408
,2018,SYC,,22121795277,,447330000,167630000,2409740000,859840000,15578150000,6932570000,1549840000,21713730000,1562080000,9150890000,3,0.894593835,3,1397427200
,2019,SYC,,,,461300000,169470000,2509550000,877900000,16551890000,7216950000,1615990000,22999730000,1621060000,9496420000,3,0.894593835,3,1450190336
,2020,SYC,,,,475220000,170990000,2618620000,897220000,14646720000,6287220000,1545150000,22205240000,1441920000,8446940000,2,0.894593835,3,1289932800
,2021,SYC,,,,493980000,172530000,2740860000,911570000,16172040000,6726350000,1665390000,24166070000,1532490000,8977540000,2,0.894593835,3,1370956160
,2022,SYC,,,,514490000,174430000,2882920000,930710000,17592650000,7094870000,1774850000,26004810000,1608930000,9425300000,2,0.894593835,3,1439338880
,1944,SYR,,,,,,,,,,,,,,1,,3,
,1945,SYR,,,,,,,,,,,,,,1,,3,
,1946,SYR,,,,,,,,,,,,,,1,,3,
,1947,SYR,,,,,,,,,,,,,,1,,3,
,1948,SYR,,,,,,,,,,,,,,1,,3,
,1949,SYR,,,,,,,,,,,,,,1,,3,
,1950,SYR,,,,,,,,,,,,,,1,,3,
,1951,SYR,,,,,,,,,,,,,,1,,3,
,1952,SYR,,,,,,,,,,,,,,1,,3,
,1953,SYR,,,,,,,,,,,,,,1,,3,
,1954,SYR,,,,,,,,,,,,,,1,,3,
,1955,SYR,,,,,,,,,,,,,,1,,3,
,1956,SYR,,,,,,,,,,,,,,1,,3,
,1957,SYR,,,,,,,,,,,,,,1,,3,
,1958,SYR,,,,,,,,,,,,,,1,,3,
,1959,SYR,,,,,,,,,,,,,,1,,3,
,1960,SYR,,3070581800,,,,,,,,,,,,1,,3,
,1961,SYR,,3383977000,,,,,,,,,,,,1,,3,
,1962,SYR,,4097988100,,,,,,,,,,,,1,,3,
,1963,SYR,,4585709100,,,,,,,,,,,,1,,3,
,1964,SYR,,5116868100,,,,,,,,,,,,1,,3,
,1965,SYR,,5079998100,,,,,,,,,,,,1,,3,
,1966,SYR,,5047001200,,,,,,,,,,,,1,,3,
,1967,SYR,,5515002000,,,,,,,,,,,,1,,3,
,1968,SYR,,5967999100,,,,,,,,,,,,1,,3,
,1969,SYR,,6863000200,,,,,,,,,,,,1,,3,
,1970,SYR,,6799999100,,,,,,,,,,,,1,,3,
,1971,SYR,,8013001400,,,,,,,,,,,,1,,3,
,1972,SYR,,9228001500,,,,,,,,,,,,1,,3,
,1973,SYR,,9861001500,,,,,,,,,,,,1,,3,
,1974,SYR,,15845000600,,,,,,,,,,,,1,,3,
,1975,SYR,,20597000700,,,,,,,,,,,,1,,3,
,1976,SYR,,24725000800,,,,,,,,,,,,1,,3,
