,Country_Code,year,Tax_Revenue_real_USD,Tax_Revenue_real_USD_lag
4394,MDV,2006,257305962.50689706,201327126.46781
4395,MDV,2007,287430570.40013987,257305962.50689706
4396,MDV,2008,300086007.7332144,287430570.40013987
4397,MDV,2009,220253408.44457507,300086007.7332144
4398,MDV,2010,229256867.07998216,220253408.44457507
4399,MDV,2011,339383764.8425631,229256867.07998216
4400,MDV,2012,,339383764.8425631
4401,MDV,2013,534644744.1775803,
4402,MDV,2014,644713975.9572835,534644744.1775803
4403,MDV,2015,658019326.553292,644713975.9572835
4404,MDV,2016,712581399.9668524,658019326.553292
4405,MDV,2017,772840905.5127827,712581399.9668524
4406,MDV,2018,821537134.0400746,772840905.5127827
4407,MEX,1980,65871788295.7455,
4408,MEX,1981,69870067716.41776,65871788295.7455
4409,MEX,1982,70636894525.0799,69870067716.41776
4410,MEX,1983,81455123686.24341,70636894525.0799
4411,MEX,1984,81731699627.88048,81455123686.24341
4412,MEX,1985,80590069906.7454,81731699627.88048
4413,MEX,1986,74589881147.17697,80590069906.7454
4414,MEX,1987,80564372833.92577,74589881147.17697
4415,MEX,1988,76827139918.22382,80564372833.92577
4416,MEX,1989,82620645494.17674,76827139918.22382
4417,MEX,1990,85983622663.62245,82620645494.17674
4418,MEX,1991,87986598477.7436,85983622663.62245
4419,MEX,1992,91636513207.18785,87986598477.7436
4420,MEX,1993,82085820013.2607,91636513207.18785
4421,MEX,1994,81671684226.69563,82085820013.2607
4422,MEX,1995,75019358097.55614,81671684226.69563
4423,MEX,1996,83172988765.08167,75019358097.55614
4424,MEX,1997,91789915432.05072,83172988765.08167
4425,MEX,1998,89260872649.77701,91789915432.05072
4426,MEX,1999,96451241834.53914,89260872649.77701
4427,MEX,2000,111957570743.74318,96451241834.53914
4428,MEX,2001,112306429167.74785,111957570743.74318
4429,MEX,2002,108793364273.57832,112306429167.74785
4430,MEX,2003,91409582206.41943,108793364273.57832
4431,MEX,2004,85142483796.77419,91409582206.41943
4432,MEX,2005,85008535845.62674,85142483796.77419
4433,MEX,2006,92376806580.00983,85008535845.62674
4434,MEX,2007,98260573261.93225,92376806580.00983
4435,MEX,2008,106494756879.04897,98260573261.93225
4436,MEX,2009,97407619918.81448,106494756879.04897
4437,MEX,2010,106953353035.95389,97407619918.81448
4438,MEX,2011,109790841213.79591,106953353035.95389
4439,MEX,2012,111042564046.93123,109790841213.79591
4440,MEX,2013,118580926534.58067,111042564046.93123
4441,MEX,2014,125990184307.09438,118580926534.58067
4442,MEX,2015,156594243452.4683,125990184307.09438
4443,MEX,2016,170071374844.11838,156594243452.4683
4444,MEX,2017,167457273184.64508,170071374844.11838
4445,MEX,2018,171036144753.7652,167457273184.64508
4446,MHL,1980,,
4447,MHL,1981,,
4448,MHL,1982,,
4449,MHL,1983,,
4450,MHL,1984,,
4451,MHL,1985,,
4452,MHL,1986,20445139.905690383,
4453,MHL,1987,20243234.332036138,20445139.905690383
4454,MHL,1988,19889437.130248543,20243234.332036138
4455,MHL,1989,23056357.31681493,19889437.130248543
4456,MHL,1990,22317598.20410091,23056357.31681493
4457,MHL,1991,22360607.811138052,22317598.20410091
4458,MHL,1992,24824159.644615117,22360607.811138052
4459,MHL,1993,24912892.983954698,24824159.644615117
4460,MHL,1994,21929879.585052434,24912892.983954698
4461,MHL,1995,24233034.01200079,21929879.585052434
4462,MHL,1996,24162526.70556781,24233034.01200079
4463,MHL,1997,20701817.36952127,24162526.70556781
4464,MHL,1998,18563029.215196278,20701817.36952127
4465,MHL,1999,,18563029.215196278
4466,MHL,2000,20009403.88693671,
4467,MHL,2001,21831378.02745291,20009403.88693671
4468,MHL,2002,22658670.058357526,21831378.02745291
4469,MHL,2003,25446503.568114296,22658670.058357526
4470,MHL,2004,24109655.235509496,25446503.568114296
4471,MHL,2005,25765645.063488428,24109655.235509496
4472,MHL,2006,25736451.968325406,25765645.063488428
4473,MHL,2007,27487726.683411624,25736451.968325406
4474,MHL,2008,25649861.083474066,27487726.683411624
4475,MHL,2009,26566863.506317217,25649861.083474066
4476,MHL,2010,26878106.94743935,26566863.506317217
4477,MHL,2011,26682985.723422613,26878106.94743935
4478,MHL,2012,26068252.56071543,26682985.723422613
4479,MHL,2013,27176903.007208228,26068252.56071543
4480,MHL,2014,26886708.07545023,27176903.007208228
4481,MHL,2015,29426652.131804038,26886708.07545023
4482,MHL,2016,30168804.458642706,29426652.131804038
4483,MHL,2017,32618333.66388471,30168804.458642706
4484,MHL,2018,33980080.084707364,32618333.66388471
4485,MKD,1980,,
4486,MKD,1981,,
4487,MKD,1982,,
4488,MKD,1983,,
4489,MKD,1984,,
4490,MKD,1985,,
4491,MKD,1986,,
4492,MKD,1987,,
4493,MKD,1988,,
4494,MKD,1989,,
4495,MKD,1990,,
4496,MKD,1991,,
4497,MKD,1992,,
4498,MKD,1993,1173071668.6130633,
4499,MKD,1994,1413066673.2679837,1173071668.6130633
4500,MKD,1995,1266639835.6074104,1413066673.2679837
4501,MKD,1996,1247618917.105443,1266639835.6074104
4502,MKD,1997,1130082084.7249877,1247618917.105443
4503,MKD,1998,1156277761.1377113,1130082084.7249877
4504,MKD,1999,1276433595.848793,1156277761.1377113
4505,MKD,2000,1465318050.0788054,1276433595.848793
4506,MKD,2001,1301262389.337717,1465318050.0788054
4507,MKD,2002,1470492315.1782997,1301262389.337717
4508,MKD,2003,1309075700.6241634,1470492315.1782997
4509,MKD,2004,1407562770.7805583,1309075700.6241634
4510,MKD,2005,1404575381.9676075,1407562770.7805583
4511,MKD,2006,1450212203.1681988,1404575381.9676075
4512,MKD,2007,1621102918.7561483,1450212203.1681988
4513,MKD,2008,1695234109.7415562,1621102918.7561483
4514,MKD,2009,1556343920.09787,1695234109.7415562
4515,MKD,2010,1587591614.4849613,1556343920.09787
4516,MKD,2011,1636397573.620693,1587591614.4849613
4517,MKD,2012,1577025724.8911016,1636397573.620693
4518,MKD,2013,1544732384.0977693,1577025724.8911016
4519,MKD,2014,1650559669.078877,1544732384.0977693
4520,MKD,2015,1764381971.592081,1650559669.078877
4521,MKD,2016,1837456987.9718845,1764381971.592081
4522,MKD,2017,1856642105.4653413,1837456987.9718845
4523,MKD,2018,1979877002.0932636,1856642105.4653413
4524,MLI,1980,240608994.50577646,
4525,MLI,1981,286316464.52949446,240608994.50577646
4526,MLI,1982,241284370.25673977,286316464.52949446
4527,MLI,1983,239385931.44022238,241284370.25673977
4528,MLI,1984,229816300.02381647,239385931.44022238
4529,MLI,1985,265903213.45156008,229816300.02381647
4530,MLI,1986,340812565.69061726,265903213.45156008
4531,MLI,1987,303910227.6684952,340812565.69061726
4532,MLI,1988,289923638.18654513,303910227.6684952
4533,MLI,1989,347390675.29630435,289923638.18654513
4534,MLI,1990,304499956.11606324,347390675.29630435
4535,MLI,1991,404338944.87473506,304499956.11606324
4536,MLI,1992,384496408.3290654,404338944.87473506
4537,MLI,1993,398164029.1063332,384496408.3290654
4538,MLI,1994,345639087.36173284,398164029.1063332
4539,MLI,1995,377603752.3873059,345639087.36173284
4540,MLI,1996,505369961.82007116,377603752.3873059
4541,MLI,1997,561850081.8429767,505369961.82007116
4542,MLI,1998,646093843.1073692,561850081.8429767
4543,MLI,1999,671848165.6090407,646093843.1073692
4544,MLI,2000,670316616.4605495,671848165.6090407
4545,MLI,2001,772898276.8422602,670316616.4605495
4546,MLI,2002,857761423.8336701,772898276.8422602
4547,MLI,2003,1039851383.219922,857761423.8336701
4548,MLI,2004,1117909922.6887228,1039851383.219922
4549,MLI,2005,1128823171.9681005,1117909922.6887228
4550,MLI,2006,1182891293.348497,1128823171.9681005
4551,MLI,2007,1147279639.8802402,1182891293.348497
4552,MLI,2008,1140179153.051245,1147279639.8802402
4553,MLI,2009,1309678904.3500621,1140179153.051245
4554,MLI,2010,1370702351.3238828,1309678904.3500621
4555,MLI,2011,1384066420.6810715,1370702351.3238828
4556,MLI,2012,1419361896.9041011,1384066420.6810715
4557,MLI,2013,1376112064.8111622,1419361896.9041011
4558,MLI,2014,1508680397.935507,1376112064.8111622
4559,MLI,2015,1774993596.4406397,1508680397.935507
4560,MLI,2016,2002420061.5879796,1774993596.4406397
4561,MLI,2017,2151236102.599982,2002420061.5879796
4562,MLI,2018,1745315548.2174435,2151236102.599982
4563,MLT,1980,552556110.1030551,
4564,MLT,1981,559793088.4218761,552556110.1030551
4565,MLT,1982,561557945.3053433,559793088.4218761
4566,MLT,1983,521843786.5862629,561557945.3053433
4567,MLT,1984,497585380.52159566,521843786.5862629
4568,MLT,1985,536509035.05615383,497585380.52159566
4569,MLT,1986,543080033.3806022,536509035.05615383
4570,MLT,1987,539165861.6631643,543080033.3806022
4571,MLT,1988,630628270.723881,539165861.6631643
4572,MLT,1989,694641915.5173675,630628270.723881
4573,MLT,1990,752109533.5701144,694641915.5173675
4574,MLT,1991,813128911.9061378,752109533.5701144
4575,MLT,1992,875888190.5726792,813128911.9061378
4576,MLT,1993,938546286.0215924,875888190.5726792
4577,MLT,1994,927938237.8131588,938546286.0215924
4578,MLT,1995,1115389936.1672301,927938237.8131588
4579,MLT,1996,1046470924.2001144,1115389936.1672301
4580,MLT,1997,1214274222.7159324,1046470924.2001144
4581,MLT,1998,1178935921.706371,1214274222.7159324
4582,MLT,1999,1380221444.512258,1178935921.706371
4583,MLT,2000,1488913206.3776479,1380221444.512258
4584,MLT,2001,1559578109.3714356,1488913206.3776479
4585,MLT,2002,1663649497.9163842,1559578109.3714356
4586,MLT,2003,1751506823.8508632,1663649497.9163842
4587,MLT,2004,1790212202.4333386,1751506823.8508632
4588,MLT,2005,1964754625.2618687,1790212202.4333386
4589,MLT,2006,2057834458.0291648,1964754625.2618687
4590,MLT,2007,2250863402.7197957,2057834458.0291648
4591,MLT,2008,2262744816.872796,2250863402.7197957
4592,MLT,2009,2270955488.0057497,2262744816.872796
4593,MLT,2010,2361784571.0153747,2270955488.0057497
4594,MLT,2011,2373293550.109721,2361784571.0153747
4595,MLT,2012,2493571189.199198,2373293550.109721
4596,MLT,2013,2659154690.1938515,2493571189.199198
4597,MLT,2014,2858824368.9024835,2659154690.1938515
4598,MLT,2015,2951377500.634071,2858824368.9024835
4599,MLT,2016,3123798688.18894,2951377500.634071
4600,MLT,2017,3481534699.5793395,3123798688.18894
4601,MLT,2018,3624095095.625575,3481534699.5793395
4602,MMR,1980,634170664.3003273,
4603,MMR,1981,696660621.039267,634170664.3003273
4604,MMR,1982,728510615.7476346,696660621.039267
4605,MMR,1983,714537777.6211133,728510615.7476346
4606,MMR,1984,696830841.8621366,714537777.6211133
4607,MMR,1985,689211151.909444,696830841.8621366
4608,MMR,1986,612247652.052972,689211151.909444
4609,MMR,1987,504609764.3573346,612247652.052972
4610,MMR,1988,315866865.86089057,504609764.3573346
4611,MMR,1989,310650161.271183,315866865.86089057
4612,MMR,1990,464495653.859822,310650161.271183
4613,MMR,1991,417722694.4258901,464495653.859822
4614,MMR,1992,411308584.0057312,417722694.4258901
4615,MMR,1993,419834396.4537703,411308584.0057312
4616,MMR,1994,428601813.7199751,419834396.4537703
4617,MMR,1995,399187030.92333424,428601813.7199751
4618,MMR,1996,448444421.67778003,399187030.92333424
4619,MMR,1997,458573829.11145276,448444421.67778003
4620,MMR,1998,408072188.86184204,458573829.11145276
4621,MMR,1999,353410694.01334596,408072188.86184204
4622,MMR,2000,380020725.2400003,353410694.01334596
4623,MMR,2001,341011484.37729025,380020725.2400003
4624,MMR,2002,386436261.62316096,341011484.37729025
4625,MMR,2003,479934595.65031105,386436261.62316096
4626,MMR,2004,728772167.751305,479934595.65031105
4627,MMR,2005,1049727933.0278838,728772167.751305
4628,MMR,2006,,1049727933.0278838
4629,MMR,2007,,
4630,MMR,2008,,
4631,MMR,2009,,
4632,MMR,2010,,
4633,MMR,2011,,
4634,MMR,2012,3733629511.3245397,
4635,MMR,2013,4719917091.77996,3733629511.3245397
4636,MMR,2014,5414052763.725202,4719917091.77996
4637,MMR,2015,5548615516.139079,5414052763.725202
4638,MMR,2016,6124612862.764464,5548615516.139079
4639,MMR,2017,5185527554.919825,6124612862.764464
4640,MMR,2018,,5185527554.919825
4641,MNE,1980,,
4642,MNE,1981,,
4643,MNE,1982,,
4644,MNE,1983,,
4645,MNE,1984,,
4646,MNE,1985,,
4647,MNE,1986,,
4648,MNE,1987,,
4649,MNE,1988,,
4650,MNE,1989,,
4651,MNE,1990,,
4652,MNE,1991,,
4653,MNE,1992,,
4654,MNE,1993,,
4655,MNE,1994,,
4656,MNE,1995,,
4657,MNE,1996,,
4658,MNE,1997,,
4659,MNE,1998,,
4660,MNE,1999,,
4661,MNE,2000,519613832.35115516,
4662,MNE,2001,543114994.9568393,519613832.35115516
4663,MNE,2002,631450704.1048324,543114994.9568393
4664,MNE,2003,664998832.311576,631450704.1048324
4665,MNE,2004,748017829.4812504,664998832.311576
4666,MNE,2005,815671537.1371076,748017829.4812504
4667,MNE,2006,963590136.9775118,815671537.1371076
4668,MNE,2007,1167919184.8072994,963590136.9775118
4669,MNE,2008,1284498314.077297,1167919184.8072994
4670,MNE,2009,1076414070.6846483,1284498314.077297
4671,MNE,2010,1003848949.9631349,1076414070.6846483
4672,MNE,2011,1040681363.7405261,1003848949.9631349
4673,MNE,2012,1027951322.7263297,1040681363.7405261
4674,MNE,2013,1107071151.091927,1027951322.7263297
4675,MNE,2014,1204582092.7338016,1107071151.091927
4676,MNE,2015,1148527928.1959972,1204582092.7338016
4677,MNE,2016,1195677861.884631,1148527928.1959972
4678,MNE,2017,1255041571.3856554,1195677861.884631
4679,MNE,2018,1354106826.4455643,1255041571.3856554
4680,MNG,1980,,
4681,MNG,1981,,
4682,MNG,1982,,
4683,MNG,1983,,
4684,MNG,1984,,
4685,MNG,1985,,
4686,MNG,1986,1062457382.1572165,
4687,MNG,1987,1090607537.8804903,1062457382.1572165
4688,MNG,1988,1122287700.9451616,1090607537.8804903
4689,MNG,1989,1257211961.990428,1122287700.9451616
4690,MNG,1990,1127451540.7070522,1257211961.990428
4691,MNG,1991,962079532.7025995,1127451540.7070522
4692,MNG,1992,487594422.38637847,962079532.7025995
4693,MNG,1993,577707417.3453199,487594422.38637847
4694,MNG,1994,431926881.88975585,577707417.3453199
4695,MNG,1995,394996359.73585755,431926881.88975585
4696,MNG,1996,406940390.6224944,394996359.73585755
4697,MNG,1997,466410784.2402335,406940390.6224944
4698,MNG,1998,425974193.40648013,466410784.2402335
4699,MNG,1999,454755077.0962176,425974193.40648013
4700,MNG,2000,594296449.0596148,454755077.0962176
4701,MNG,2001,664721933.5142483,594296449.0596148
4702,MNG,2002,695089922.4853165,664721933.5142483
4703,MNG,2003,737013840.8631369,695089922.4853165
4704,MNG,2004,892514187.5728917,737013840.8631369
4705,MNG,2005,887668906.5450135,892514187.5728917
4706,MNG,2006,1245642569.4604855,887668906.5450135
4707,MNG,2007,1472572462.149283,1245642569.4604855
4708,MNG,2008,1494340699.2039955,1472572462.149283
4709,MNG,2009,1197662127.3975253,1494340699.2039955
4710,MNG,2010,1736837220.7236104,1197662127.3975253
4711,MNG,2011,2199403255.4290776,1736837220.7236104
4712,MNG,2012,2052821281.4994307,2199403255.4290776
4713,MNG,2013,2341163976.2882724,2052821281.4994307
4714,MNG,2014,2196315471.272492,2341163976.2882724
4715,MNG,2015,2070103086.7425907,2196315471.272492
4716,MNG,2016,1895665563.6878169,2070103086.7425907
4717,MNG,2017,2541584372.7885127,1895665563.6878169
4718,MNG,2018,3074245007.0138326,2541584372.7885127
4719,MOZ,1980,142021370.02844828,
4720,MOZ,1981,191441205.57810578,142021370.02844828
4721,MOZ,1982,202064653.86929867,191441205.57810578
4722,MOZ,1983,191039936.16056943,202064653.86929867
4723,MOZ,1984,164052816.1557171,191039936.16056943
4724,MOZ,1985,100810536.67831835,164052816.1557171
4725,MOZ,1986,105080679.39075454,100810536.67831835
4726,MOZ,1987,139098920.1704542,105080679.39075454
4727,MOZ,1988,177751636.1645606,139098920.1704542
4728,MOZ,1989,219111805.72330642,177751636.1645606
4729,MOZ,1990,156168572.44525474,219111805.72330642
4730,MOZ,1991,195313464.0962458,156168572.44525474
4731,MOZ,1992,222629705.16675386,195313464.0962458
4732,MOZ,1993,260855290.23044673,222629705.16675386
4733,MOZ,1994,242736827.0416911,260855290.23044673
4734,MOZ,1995,255434080.99949434,242736827.0416911
4735,MOZ,1996,278430014.260375,255434080.99949434
4736,MOZ,1997,337799595.37863606,278430014.260375
4737,MOZ,1998,373466916.4795388,337799595.37863606
4738,MOZ,1999,399193996.4991283,373466916.4795388
4739,MOZ,2000,435016889.8090058,399193996.4991283
4740,MOZ,2001,464633185.2243365,435016889.8090058
4741,MOZ,2002,513621775.9875911,464633185.2243365
4742,MOZ,2003,625769572.3396838,513621775.9875911
4743,MOZ,2004,668455131.9287448,625769572.3396838
4744,MOZ,2005,751448948.904604,668455131.9287448
4745,MOZ,2006,876660094.5726523,751448948.904604
4746,MOZ,2007,1008190978.1707783,876660094.5726523
4747,MOZ,2008,1088391615.2041798,1008190978.1707783
4748,MOZ,2009,1315895874.4826949,1088391615.2041798
4749,MOZ,2010,1583134231.4967198,1315895874.4826949
4750,MOZ,2011,1888988296.5969727,1583134231.4967198
4751,MOZ,2012,2180675242.1156273,1888988296.5969727
4752,MOZ,2013,2791073846.172367,2180675242.1156273
4753,MOZ,2014,3164383059.9678965,2791073846.172367
4754,MOZ,2015,3113876965.542324,3164383059.9678965
4755,MOZ,2016,2996386261.637227,3113876965.542324
4756,MOZ,2017,3220448450.0239305,2996386261.637227
4757,MOZ,2018,3216531384.0219445,3220448450.0239305
4758,MRT,1980,,
4759,MRT,1981,,
4760,MRT,1982,,
4761,MRT,1983,454120822.4758316,
4762,MRT,1984,445031400.8424676,454120822.4758316
4763,MRT,1985,510150972.5168161,445031400.8424676
4764,MRT,1986,521721657.32420623,510150972.5168161
4765,MRT,1987,,521721657.32420623
4766,MRT,1988,,
4767,MRT,1989,498446720.73284495,
4768,MRT,1990,490838280.17303884,498446720.73284495
4769,MRT,1991,436986569.00726247,490838280.17303884
4770,MRT,1992,445960684.9990518,436986569.00726247
4771,MRT,1993,503331067.2816178,445960684.9990518
4772,MRT,1994,473953947.6204645,503331067.2816178
4773,MRT,1995,479128092.0356528,473953947.6204645
4774,MRT,1996,524208709.6363416,479128092.0356528
4775,MRT,1997,462385517.38927186,524208709.6363416
4776,MRT,1998,435400265.2677251,462385517.38927186
4777,MRT,1999,471211827.39287263,435400265.2677251
4778,MRT,2000,442682125.20411694,471211827.39287263
4779,MRT,2001,415651393.2726075,442682125.20411694
4780,MRT,2002,449505490.0945896,415651393.2726075
4781,MRT,2003,455218297.55341506,449505490.0945896
4782,MRT,2004,531923643.52950966,455218297.55341506
4783,MRT,2005,621009208.1686603,531923643.52950966
4784,MRT,2006,666776070.5276393,621009208.1686603
4785,MRT,2007,677105032.4314631,666776070.5276393
4786,MRT,2008,654578847.9164525,677105032.4314631
4787,MRT,2009,608537264.1999737,654578847.9164525
4788,MRT,2010,684814340.2530046,608537264.1999737
4789,MRT,2011,741674594.7652519,684814340.2530046
4790,MRT,2012,703113831.0504712,741674594.7652519
4791,MRT,2013,766765113.5992169,703113831.0504712
4792,MRT,2014,910925307.120535,766765113.5992169
4793,MRT,2015,1067340162.2499471,910925307.120535
4794,MRT,2016,1172292985.8315663,1067340162.2499471
4795,MRT,2017,1277495040.6294434,1172292985.8315663
4796,MRT,2018,1424957395.9890954,1277495040.6294434
4797,MSR,1980,,
4798,MSR,1981,,
4799,MSR,1982,,
4800,MSR,1983,,
4801,MSR,1984,,
4802,MSR,1985,,
4803,MSR,1986,,
4804,MSR,1987,,
