year,Country_Code,agri_val_lcu,agri_vol_lcu,manu_val_lcu,manu_vol_lcu,serv_val_lcu,serv_vol_lcu,gdp_val_usd,gdp_val_lcu,gdp_vol_usd15,gdp_vol_lcu
1999,MLI,752954.3,752954.3,385974.7,385974.7,790622,790622,3440.74,2117674,6261.45,2117674.36
2000,MLI,692015.2,672499.4,452643.7,468582.5,783734.1,784459.1,2961.48,2103270,6257.64,2116386.07
2001,MLI,833532.1,749065.6,575872.6,561305.1,911228.3,866627.3,3468.33,2540203,7219.83,2441806.66
2002,MLI,886919.3,721349.8,612742.3,658463.5,956679.4,889894.7,3908.14,2711115,7444.1,2517656.71
2003,MLI,816730.9,826369.5,622163.5,659102.7,1018679.6,937457.8,4714.05,2733678,8122.93,2747242.88
2004,MLI,863316,807714.6,650328,691951.8,1051180,972032.6,5454.23,2876233,8249.65,2790099.83
2005,MLI,1066565,888855.7,745506,750874.04,1146035,1057224.3,6247.5,3294055,8788.74,2972426.23
2006,MLI,1074793,936109.63,932587,760246.47,1247996,1130714.71,6905.88,3607837,9198.49,3111006.3
2007,MLI,1224004,959937.66,927504,768965.4,1403478,1213558.87,8156.53,3903961,9519.85,3219692.94
2008,MLI,1446714,1065137.78,952532,777798.5,1611951,1272846.45,9790.29,4366470,9974.27,3373381.2
2009,MLI,1527130,1092734.85,1172551,803292.5,1646238,1271710.48,10222.07,4807339,10440.97,3531223.93
2010,MLI,1746240,1185509.18,1202390,800425.29,1875099,1397304.35,10689.26,5288939,11006.19,3722385.05
2011,MLI,2116346,1144493.25,1264535,832977.99,2249194,1500114.35,12995.07,6123929,11362.82,3842999.74
2012,MLI,2421145,1248344.69,1262036,761185.8,2173696,1455996.42,12441.95,6352360,11267.8,3810865.38
2013,MLI,2403840,1206376.81,1123966,758276.41,2503256,1561660.12,13242.68,6540560,11526.41,3898327.35
2014,MLI,2656731,1328404.5,1304008,819555.07,2646402,1646162.95,14364.86,7092793,12343.02,4174511.52
2015,MLI,2922681,1413279.29,1363436,816146.2,2887259,1759190.64,13104.8,7747690,13104.8,4432154.02
2016,MLI,3108964,1519810.27,1486191,820534.53,2962594,1867769.89,14025.94,8311915,13871.73,4691536.93
2017,MLI,3339799,1598124.69,1681576,875932.2,3112686,1965026.18,15365.63,8922205,14607.69,4940444.37
2018,MLI,3566394.16,1692097.57,1918099.28,924472.26,3218969.19,2058659.9,17070.76,9481952.94,15301.04,5174941.78
2019,MLI,3827651.2,1778305.2,2150721.64,965331.35,3408549.36,2170049.76,16998.1,9959356.46,16087.52,5440934.04
2020,MLI,4066937.36,1853483.41,2345020.1,1006889.05,3437129.08,2201016.48,17991.29,10429445.82,16548.98,5597004.35
2021,MLI,4363986.47,1949864.55,2540969.98,1059247.28,3535708.06,2328590.95,19579.95,11286532.99,17498.22,5918044.58
2022,MLI,4687592.56,2047357.78,2729392.51,1112209.65,3825088.17,2458610.58,21196.87,12149839.62,18413.09,6227461.64
1980,MMR,,,,,,,134.24,38609,5846.61,5663150
1981,MMR,,,,,,,135.01,42880,6218.21,6023090
1982,MMR,,,,,,,138.04,46811,6566.66,6360610
1983,MMR,,,,,,,142.28,49823,6855.01,6639910
1984,MMR,,,,,,,146.74,53597,7193.15,6967440
1985,MMR,,,,,,,150.19,55989,7398.23,7166080
1986,MMR,,,,,,,183.06,59028,7320,7090310
1987,MMR,,,,,,,234.72,68698,7026.79,6806300
1988,MMR,,,,,,,271.05,76243,6229.08,6033620
1989,MMR,,,,,,,422.69,124666,6459.26,6256580
1990,MMR,,,,,,,544.94,151941,6641.21,6432820
1991,MMR,,,,,,,675.81,186802,6598.01,6390970
1992,MMR,,,,,,,928.75,249395,7235.44,7008400
1993,MMR,,,,,,,1330.41,360321,7672.41,7431660
1994,MMR,,,,,,,1798.8,472774,8246.16,7987400
1995,MMR,,,,,,,2425.86,604729,8819.1,8542370
1996,MMR,,,,,,,3042.51,791980,9387.29,9092730
1997,MMR,,,,,,,4077.34,1119509,9917.82,9606610
1998,MMR,,,,,,,5769.28,1609776,10499.63,10170160
1999,MMR,,,,,,,7921.53,2190320,11648.83,11283300
2000,MMR,1461150,7346173,247417.5,1243933,844165.5,4244183,8905.07,2552733,13250.06,12834290
2001,MMR,2025084,7985284,375446,1515261,1147942,4789666,6477.79,3548472,14753.15,14290210
2002,MMR,3067358,8466875,731671,2045358,1826226,5496449,6777.63,5625255,16527.29,16008680
2003,MMR,3906194,9458170,1100255,2470030,2710167,6296724,10467.11,7716616,18815.32,18224920
2004,MMR,4372874,10496824,1485890,2998437,3220164,7201812,10567.35,9078929,21367.56,20697070
2005,MMR,5736352,11764528,2151684,3596426,4398730,8144495,11986.97,12286765,24266.92,23505450
2006,MMR,7401556,12409023,3242014,4654577,6209188,9515446,14502.55,16852758,27440.08,26579040
2007,MMR,10109849,13476913,4762699,5529837,8463565,10759503,20182.48,23336113,30730.54,29766250
2008,MMR,11773735,14321666,6625963,6509444,10833590,11987764,31862.55,29233288,33882.05,32818870
2009,MMR,12916381,15164181,8314887,7702728,12662770,13414359,36906.18,33894039,37456.62,36281270
2010,MMR,14658961,14658961,10528140,10528140,14589664,14589664,49540.81,39776765,41065.35,39776760
2011,MMR,15048296,14562114,14490502,11604661,16769090,15834101,59977.33,46307888,43361.52,42000880
2012,MMR,15680310,14807052,16594171,12533395,18984779,17740214,59952.35,51259260,46541.07,45080660
2013,MMR,17132994,15346106,18773850,13963076,22104782,19569977,58716.22,58011626,50462.62,48879160
2014,MMR,18162255,15768771,22508640,15659182,24590995,21357097,65266.65,67322548,54495.05,52785050
2015,MMR,19681401.89,16241834.13,25288816.01,16911916.56,27476821.54,23115112.61,58091.72,75751607.18,58091.72,56268867.93
2016,MMR,19359056.93,16063173.95,27322249.18,18569284.38,33038431.68,25125074.49,58993.3,80083409.06,61693.41,59757535.19
2017,MMR,19968184.2,16269346.4,31779101.34,20370504.97,38656977.03,27156472,66214.85,90184627.82,65863.04,63796325.61
2018,MMR,23340553.75,16773696.14,29899415.11,21674217.29,50806377.55,29367578.31,63882.74,99018240.48,70012.4,67815489.52
2019,MMR,27882674.53,17243359.63,35283364.94,22324443.8,44193556.51,30282255.54,68163.27,109061225.2,72112.77,69849954.2
2020,MMR,32592191.57,17846877.22,42678773.31,23998777.09,62191455.78,32195460.04,65271.05,110037400,76439.54,74040951.45
2021,MMR,37770074.48,18417977.29,51047082.16,25678691.49,88112516.2,34905200.23,71354.41,126747774.3,81560.99,79001695.2
2022,MMR,43770553.73,19007352.56,61056220.57,27476199.89,124853605.7,37811441.25,78631.9,147169567.3,87025.59,84294816.68
1980,MNE,,,,,,,,,,
1981,MNE,,,,,,,,,,
1982,MNE,,,,,,,,,,
1983,MNE,,,,,,,,,,
1984,MNE,,,,,,,,,,
1985,MNE,,,,,,,,,,
1986,MNE,,,,,,,,,,
1987,MNE,,,,,,,,,,
1988,MNE,,,,,,,,,,
1989,MNE,,,,,,,,,,
1990,MNE,,,,,,,,,,
1991,MNE,,,,,,,,,,
1992,MNE,,,,,,,,,,
1993,MNE,,,,,,,,,,
1994,MNE,,,,,,,,,,
1995,MNE,,,,,,,,,,
1996,MNE,,,,,,,,,,
1997,MNE,,,,,,,,,1675.23,1087.61
1998,MNE,,,,,,,,,1757.32,1140.9
1999,MNE,,,,,,,,,1592.13,1033.66
2000,MNE,120.44,145.5,226.56,350.65,619.99,1117.31,984.28,1065.7,2679.82,1739.81
2001,MNE,140.02,149.23,289,345.36,742.83,1102.06,1159.9,1295.11,2709.29,1758.95
2002,MNE,148.6,162.32,293.77,333.04,776.5,1107.43,1286.35,1360.35,2760.87,1792.44
2003,MNE,149.73,160.84,291.9,330.54,848.51,1073.03,1708.26,1510.13,2829.42,1836.94
2004,MNE,154.65,167.45,316.81,355.01,950.03,1085.03,2077.04,1669.78,2954.65,1918.24
2005,MNE,158.95,170.46,314.75,355.57,1046.33,1107.88,2258.03,1814.99,3078.17,1998.43
2006,MNE,178.16,178.16,383.65,383.65,1211.64,1211.64,2724.19,2169.63,3341.86,2169.63
2007,MNE,194.4,157.77,457.23,413.3,1488.29,1306.56,3685.45,2689.13,3569.44,2317.38
2008,MNE,230.9,175.91,549.13,468.4,1714.27,1366.71,4564.38,3103.33,3827.26,2484.76
2009,MNE,247.54,179.35,519.4,393.93,1718.52,1358.5,4175.87,2993.89,3605.46,2340.77
2010,MNE,239.95,176.83,535.9,408.86,1832.62,1398.99,4142.93,3125.09,3704.05,2404.77
2011,MNE,263.56,196.37,492.79,409.05,1979.03,1453.46,4544.57,3264.78,3823.63,2482.41
2012,MNE,237.1,171.23,473.74,376.08,1957.4,1465.63,4087.56,3181.48,3719.48,2414.79
2013,MNE,270.16,194.59,519.75,406.16,1969.29,1493.72,4464.5,3362.48,3851.49,2500.49
2014,MNE,280.09,198.17,494.61,407.38,2024.76,1527.9,4587.74,3457.92,3920.19,2545.1
2015,MNE,294.6,202.24,524.55,415.48,2202.86,1597.61,4053.1,3654.51,4053.1,2631.39
2016,MNE,295.31,210.12,619.03,463.3,2356.65,1607.24,4373.96,3954.21,4172.64,2708.99
2017,MNE,294.66,203.58,638.9,508.45,2585,1676.2,4844.61,4299.09,4369.44,2836.76
2018,MNE,313.93,210.31,743.03,586.32,2759.18,1712.86,5504.26,4663.13,4591.31,2980.81
2019,MNE,300.87,215.15,801.95,587.5,2860.28,1797.43,5493.36,4909.52,4757.03,3088.4
2020,MNE,306.91,217.3,804.77,575.75,2765.88,1767.83,5493.23,4856.91,4693.1,3046.89
2021,MNE,314.01,220.13,796.24,558.47,2943.63,1873.3,5789.49,5090.06,4859.94,3155.21
2022,MNE,321.28,222.99,820.29,564.06,3081.44,1949.25,6075.94,5311.86,5014.54,3255.58
1980,MNG,,,,,,,2128.37,6300,2288.72,3127050.35
1981,MNG,1160,861720,1730,1524570,4045.58,263810,2228.29,6930,2480.43,3388978.3
1982,MNG,1380,971600,1970,1664160,4316.17,261130,2314.19,7660,2687.35,3671691.5
1983,MNG,1510,992570,2150,1794780,4526.59,278490,2398.82,8180,2844.13,3885899.4
1984,MNG,1440,966540,2260,1997120,4696.75,285540,2213.71,8390,3012.89,4116466.1
1985,MNG,1430,1051840,2380,2108530,4947.05,314860,2573.52,8750,3185.01,4351634.6
1986,MNG,1620,1099560,2460,2247480,4617,994840,2839.86,8690,3483.6,4759600.1
1987,MNG,1490,957870,2570,2348650,5007.3,1973510,3190.13,9060,3604.09,4924217.9
1988,MNG,1600,980280,2770,2512560,5247.74,1814860,3203.32,9610,3788.19,5175745.6
1989,MNG,1660,1055760,4160,2648240,4918.64,1785690,3576.65,10730,3946.46,5391998.4
1990,MNG,1600,1234760,5280,1914460,5550,2279860,2740.89,12800,3820.79,5220292.3
1991,MNG,2670,1112790,7760,1630810,9940,2212360,2820.87,22600,3488.63,4766463.9
1992,MNG,14350,1088940,19470,1474830,18940,1931010,1566.42,56130,3165.7,4325257.8
1993,MNG,58530,1079900,68400,1363140,83230,1898560,771.77,227680,3065.39,4188199.4
1994,MNG,105010,1099910,120060,1394380,133500,1921750,925.81,382100,3130.82,4277591.6
1995,MNG,212000,1102550,213970,1790500,190960,1744250,1452.17,651460,3330.45,4550349.1
1996,MNG,283960,1125830,174570,1755850,234340,1841050,1345.72,738000,3404.89,4652053.7
1997,MNG,300750,1175760,266120,1758010,299180,1916910,1180.94,932930,3537.57,4833330.9
1998,MNG,306640,1236440,213720,1806980,353400,1933020,1124.44,945460,3655.72,4994761.1
1999,MNG,342510,1271840,241000,1821650,401690,1981600,1057.41,1080530,3767.97,5148118.7
2000,MNG,335670,1064150,271690,1848730,479810,2069470,1136.9,1224060,3811.15,5207119.3
2001,MNG,319700,860360,305400,2084810,588150,2073690,1268,1391880,3923.68,5360870.5
2002,MNG,293360,765790,348650,2156910,722500,2297580,1396.56,1550610,4109.39,5614599.3
2003,MNG,337270,802430,461290,2300140,825910,2492010,1595.29,1829070,4397.24,6007881.5
2004,MNG,472930,932650,669000,2651080,950010,2577560,1992.04,2361160,4864.46,6646243.3
2005,MNG,602140,1037810,988350,2762900,1139180,2853340,2523.47,3041410,5217.31,7128339.5
2006,MNG,710610,1105590,1558370,2936770,1353330,3071460,3414.06,4027560,5663.72,7738257
2007,MNG,913410,1265260,1870380,3142950,1680990,3466610,4235,4956650,6244.13,8531274.8
2008,MNG,1259660,1324380,2022460,3118140,2600630,4049880,5623.22,6555570,6799.89,9290589.7
2009,MNG,1177380,1372500,1980920,3105290,2840570,4102150,4583.85,6590640,6713.62,9172729.3
2010,MNG,1144700,1144700,3238630,3238630,4374900,4374900,7189.48,9756590,7140.96,9756588.4
2011,MNG,1357870,1141070,4127830,3522770,6031740,5153200,10409.1,13173760,8375.68,11443578.4
2012,MNG,1878790,1381280,5135290,4045500,7819920,5682230,12292.6,16688433,9440.86,12898920.39
2013,MNG,2572040,1646180,5849470,4637830,8574160,6127930,12584.85,19174276,10533.22,14391396.58
2014,MNG,2965360,1871400,7000990,5224690,10185370,6604480,11791.52,22227022,11384.39,15554330.58
2015,MNG,2635022.98,2071966.17,8148196.99,5744153.76,10172421.2,6219056.46,11673.3,23294063.65,11673.3,15949064.08
2016,MNG,2798761.99,2200717.11,8112072.77,5718687.63,10297231.76,6284835.17,9644.27,23942854.96,11834.08,16168742.07
2017,MNG,2865383.68,2240488.91,10692337.19,5759499.04,11121231.12,6954324.31,11485.29,27876297.22,12477.46,17047779.6
2018,MNG,3495727.6,2340627.79,12658032.95,6212104.67,12527850.27,7478484.64,12259.84,32411224.11,13333.44,18217292.16
2019,MNG,4064456.34,2537240.52,14420120.37,6391330.72,14159257.57,7916033.99,13576.85,37028697.96,13978.18,19098191.88
2020,MNG,4289143.2,2651416.35,14922929.42,6436070.03,16608810.55,8163784.15,14037.78,40267006.91,14314.46,19557651.59
2021,MNG,4669431.5,2773381.5,16615775.46,6693512.84,19496208.03,8668415.37,15270.12,45907906.21,15047.81,20559610.57
2022,MNG,5088293.95,2903730.43,18589659.93,6994720.91,22887613.06,9222236.42,16962.74,53480917.37,15865.11,21676277.53
1980,MOZ,41.69,,39.94,,35.95,,3703.42,119.99,3118.72,114625.19
1981,MOZ,43.42,,43.16,,42.81,,3709.52,131.13,3274.65,120356.45
1982,MOZ,46.58,,46.37,,51.19,,3796.64,143.4,3048.7,112051.85
1983,MOZ,49.74,,37.55,,51.08,,3400.45,136.64,2570.06,94459.71
1984,MOZ,44.71,34963.79,30.64,13637.96,79.72,32708.98,3542.18,150.34,2403,88319.83
1985,MOZ,98.66,33849.89,28.35,11273.57,90.32,40653.83,4682.15,202.18,2427.03,89203.03
1986,MOZ,95.39,32923.99,35.87,11927.32,111.25,39864.9,5506.82,222.64,2371.21,87151.37
1987,MOZ,311.78,41573.58,156.32,10243.17,270.58,40402.69,2472.11,718.72,2719.78,99962.61
1988,MOZ,478.1,43679.08,292.18,10248.79,395.97,44721.3,2198.55,1153.46,2942.8,108159.54
1989,MOZ,810.61,45596.31,428.88,10465.51,550.08,46730.18,2430.35,1810.41,3134.08,115189.91
1990,MOZ,856.69,46000.23,438.6,9472.11,1118.8,48552.96,2638.3,2451.22,3165.42,116341.82
1991,MOZ,1821.95,43393.95,855.49,10972.98,2471.54,53984.57,3427.79,4917.05,2709.58,99587.65
1992,MOZ,2031.1,34756.76,1186.34,10024.17,3316.29,56704.47,2406.29,6175.69,2567.83,94377.89
1993,MOZ,3589.34,43164.49,1428.62,9805.45,5378.01,59784.36,2515.12,9937.5,2792.96,102652.13
1994,MOZ,5231.83,42820.52,2604.32,9713.2,8843.21,67347.58,2584.27,15915.01,2964.97,108974.33
1995,MOZ,8404.5,49719.56,3635.33,10735.89,13759.92,62046.15,2648.42,24374.41,3031.31,111412.43
1996,MOZ,13678.01,52163.49,6553.98,12387.37,19787.6,64885.14,3700.84,41796.35,3845.07,141321.45
1997,MOZ,16485.36,56913.8,8790.89,15986.57,24565.94,71250.93,4439.63,51249.22,4261.95,156643.57
1998,MOZ,17324.04,61721.22,12205.34,20557.33,28871.54,75302.55,5118.05,60774.69,4767.39,175220.55
1999,MOZ,17699.56,65514.42,13678.7,24703.47,33071.61,79340.81,5568.89,71143.19,5140.35,188928
2000,MOZ,16500.39,57385.18,15419.71,27791.11,39568.07,85337.91,5268.44,80223.92,5226.63,192099.17
2001,MOZ,20318.24,63207.51,21857.58,34876.12,53679.25,95735.37,5006.38,103650.2,5891.51,216536.03
2002,MOZ,30691.96,70534.96,22181.52,38528.1,67150.02,101036.34,5284.27,125120.7,6409.61,235578.34
2003,MOZ,34037.82,74395.59,27612.56,44360.89,70825.22,105758.22,5878.55,139805.3,6826.27,250892.36
2004,MOZ,38572.57,78134.53,33433.81,51584.54,80432.72,112656.53,7174.98,162020.6,7359.48,270490.03
2005,MOZ,44849.26,83458.66,35836.97,54049.39,94177.47,121285.95,8111.85,187067.1,8001.28,294078.57
2006,MOZ,55716.82,92332.93,45126.16,58148.38,107615.32,134247.19,8729.62,221739.3,8789.49,323048.41
2007,MOZ,64181.1,100283.4,50921.08,62268.66,128256.62,145081.84,9837.21,254196.4,9442.18,347037.35
2008,MOZ,80599.75,107160.9,51462.07,66622.76,143188.98,159358.74,12072.22,293362.3,10091.47,370901.22
2009,MOZ,90083.31,112813.7,54211.73,71906.16,152291.26,169401.64,11459.77,315353.4,10732.42,394458.85
2010,MOZ,101239.4,118492.1,61971.04,74616.06,177066.46,187049.84,10664.33,362161.8,11450.17,420838.74
2011,MOZ,107651,123302.6,69087.3,79589.02,198191.8,205658.38,14381.55,418037.2,12265.16,450792.93
2012,MOZ,115583.7,125029.4,77276.2,83673.95,222886.2,228590.65,16350.81,463921.4,13155.42,483513.47
2013,MOZ,120104.4,128236.7,83541.57,88490.46,248633.03,242176.84,16974.32,510996.6,14071.51,517183.44
2014,MOZ,132945.9,132945.9,96231.87,96232.01,266369.33,266369.39,17633.24,555447.1,15112.59,555447.3
2015,MOZ,146150.2,136974.5,115434.2,106807.3,302539,285974.7,16128.66,637759.6,16128.66,592791.63
2016,MOZ,172026.8,142765.6,153712.6,113718.2,341205.9,292738.5,12029.52,752701.8,16745.45,615461.2
2017,MOZ,210498.7,148419,201855.3,124624.4,344173,297318.9,13212.38,840526.2,17371.95,638487.57
2018,MOZ,217696.5,152893.4,216039.6,129517.3,361807.9,306296.5,14719.33,887806.2,17967.49,660376.03
2019,MOZ,224590.39,154720.26,220456.94,129318.46,403391.05,313827.81,14934.16,934430.39,18369.91,675166.4
2020,MOZ,242543.36,159121,223431.17,127788.87,397309.21,317533.22,14469.79,991180.72,18578.89,682847.5
2021,MOZ,251418.63,164047.13,244626.33,133472.83,441180.61,328683.09,15666.28,1073140.04,19243.4,707270.77
2022,MOZ,254962.45,169174.21,281429.94,141111.49,418030.58,344096.49,17246.11,1181358.59,20106.85,739006.15
1980,MRT,928.5,11469.74,794.1,6818.75,24801.09,8235.2,707.72,3255.5,1565.46,27396.16
1981,MRT,1060.1,12492.84,871.2,6815.57,25282.79,7905.68,752.6,3612.5,1619.47,28341.41
1982,MRT,1165.7,12700.86,822.8,6539.04,24346.9,7095.5,746.88,3883.8,1581.58,27678.24
1983,MRT,1303.5,14615.25,818.8,6160.71,25831.75,7178.09,785.67,4321.2,1640.65,28712.12
1984,MRT,1185.4,11919.73,1055.3,8231.82,24189.06,6278.21,724.7,4638.1,1587.71,27785.51
1985,MRT,1054.4,12212.77,1538.3,8571.14,23134.05,4942.84,683.95,5266.4,1635.34,28619.06
1986,MRT,1423.8,13232.05,1665.1,9317.77,2257.5,6101.28,806.96,5971.5,1728.62,30251.52
1987,MRT,1948.5,13976.81,1613.3,9064.81,2468.4,7496.94,908.32,6721.6,1761.67,30829.98
1988,MRT,2108.3,14397.26,1755.7,9147.27,2584.7,7494.18,960.71,7205.3,1791.96,31360.07
1989,MRT,2350.9,14557.1,2187.3,10277.79,2828.4,7789.7,982.13,8151.7,1877.5,32856.94
1990,MRT,2182.5,13599.22,2122.9,9589.67,3063.5,7650.06,1014.68,8218.9,1844.14,32273.28
1991,MRT,4104.05,14532.78,2641.68,9538.97,4193.8,7591.54,1442.73,11830.42,1877.12,32850.37
1992,MRT,4413.9,15530.43,2756.37,9488.53,4610.2,7490.7,1464.85,12744.17,1912.3,33466.05
1993,MRT,5248.5,16989.45,3399.39,10091.04,5163.8,7295.32,1247.94,15100.09,2024.63,35431.78
1994,MRT,5512.4,14101.23,3688.54,10645.81,5719.4,8223.41,1311.42,16261.64,1962.66,34347.28
1995,MRT,6269.3,17612.21,4218.09,10765.03,6264,7953.26,1412.77,18366.02,2155.39,37720.21
1996,MRT,6532.5,19107.92,4579.24,11003,6915.6,8354.3,1444.94,19795.62,2280.81,39915.14
1997,MRT,6469.6,14859.73,5125,11553.87,7787.8,10488.83,1400.59,21288.98,2188.56,38300.66
1998,MRT,8157.56,15081,7792.39,11634.5,8327.18,10721,1378.6,25917.63,2249.35,39364.6
1999,MRT,9962.62,16183.9,8286.83,12084.8,9368.25,11810.5,1402.41,29450.61,2422.85,42400.8
2000,MRT,10622.04,16055.2,8102.31,11137.7,10236.96,12512.6,1293.24,30908.41,2412.42,42218.3
2001,MRT,11124.55,16205.5,8799.75,11367,11162.06,12916,1293.66,33117.76,2460.88,43066.4
2002,MRT,11797.11,15709.5,8822.3,10561.6,12958.44,14254.1,1323.16,35989.85,2477.24,43352.7
2003,MRT,14159.22,16379.4,9264.68,10786.4,14773.12,15627.3,1563.25,41113.56,2625.35,45944.7
2004,MRT,15851.37,15851.37,12185.96,12185.99,16582.56,16582.53,1831.14,48586.29,2776.24,48585.29
2005,MRT,16340.7,17154.18,17769.6,14203.39,19435.5,17388.53,2183.86,58003.2,3025.25,52943.2
2006,MRT,17491.7,17152.2,35487.05,22005.79,23286.2,19154.8,3109.77,81673.65,3596.1,62933.29
2007,MRT,20501.2,18813.7,31745,19340.03,27917.1,21206.44,3342.74,86801.27,3697.44,64706.68
2008,MRT,22506.1,20326.91,35239.5,19600.59,31587.3,20116.93,3978.43,96020.9,3737.37,65405.51
2009,MRT,23168,20582.74,31764.36,18841.81,34939.4,20229.23,3670.52,96085.76,3698.42,64723.91
2010,MRT,24286.4,21657.64,46689.84,19139.81,41188.7,21486.25,4343.67,119677.14,3875.03,67814.68
2011,MRT,24824,21189.45,65783.4,19847.39,45329.3,22736.4,5179.69,145235.3,4057.32,71004.74
2012,MRT,27824,22781.07,62008,20452.09,51074.9,24434.67,5225.53,155169.5,4292.44,75119.52
2013,MRT,30517.6,22549.38,69988.4,22706.69,54301,25285.29,5724.23,169579.2,4553.86,79694.48
2014,MRT,35631,23037.3,53611,24130.12,57613,27875.51,5391.55,162650,4807.96,84141.3
2015,MRT,38629,23920,42433,22431,60293,28512,4828.86,156455,4828.86,84507
2016,MRT,39673,24230,46867,22533,62536,29386,4679.35,164713,4917.88,86065
2017,MRT,41938,25232,51124,22790,65760,30270,4905.89,175631,5069.02,88710
2018,MRT,48439,27048,48740,21629.81,71358,32126.75,5239.46,186882.8,5251.51,91903.6
2019,MRT,51858.26,28373.35,53180.28,23820.27,85378,33689.11,5711.83,210019.22,5584.05,97723.15
2020,MRT,55273.76,28861.97,47820.63,24782.11,92522.81,31547.03,5605.92,215138.52,5539.68,96946.72
2021,MRT,61437.3,30465.66,58441.41,27132.29,93376.17,31564.41,5770.96,232569.7,5813.82,101744.3
2022,MRT,67945.73,32294.32,67605.91,30069.79,100956.93,31353.16,6139.29,254780.34,6124.95,107189.23
1980,MUS,914,7121.99,1912,11767.46,4563,32754.02,1136.54,8733.54,2134.89,58570.82
1981,MUS,1257,8683.74,2169,12381.6,5339,33801.44,1147.19,10251.89,2260.48,62016.16
1982,MUS,1530,10367.32,2462,12878.86,6028,34711.93,1082.94,11774.26,2384.74,65425.24
1983,MUS,1465,9018.89,2596,12966.18,6552,36338.69,1094.86,12816.62,2393.89,65676.34
1984,MUS,1736,9086.65,3188,14277.05,7126,37667.84,1044.93,14420.33,2506.36,68762.07
1985,MUS,2123,10109.83,4056,16285.22,7701,38648.56,1080.64,16687.81,2680.67,73544.11
1986,MUS,2510,11193.99,5194,19203.79,8746,40204.75,1469.05,19782.76,2941.82,80708.8
1987,MUS,2941,10779.81,6582,21755.87,11172,43987.27,1888.75,24323.76,3203.38,87884.65
1988,MUS,3140,10259.33,7806,23713.78,13594,47265.99,2143.48,28803.5,3420.93,93853.2
1989,MUS,3461,9504.27,9055,25184.07,16190,50406.17,2191.1,33413.79,3573.68,98043.89
1990,MUS,4294,10416.94,10958,27267.9,18163,53461.88,2653.48,39440,3830.51,105090
1991,MUS,4457.78,10252.14,12597.91,28697.23,21038.26,56167.48,2856.89,44716.91,4000.41,109751.3
1992,MUS,5024.34,10893.11,14337.59,30698.97,23852.91,59966.51,3224.27,50179.92,4260.94,116899
