Country_Code,year,GDP_current_LCU,GDP_constant_USD
BEL,1990,170096820000.0,325650670611.6768
BEL,1991,178197561000.0,331620089288.4721
BEL,1992,187120977000.0,336696048579.9958
BEL,1993,192721412000.0,333457459153.6324
BEL,1994,203106897000.0,344218036408.13965
BEL,1995,210489100000.0,352426801089.12195
BEL,1996,214287100000.0,357083948331.1398
BEL,1997,224101500000.0,370630490780.7306
BEL,1998,232623800000.0,377901550407.36285
BEL,1999,242307600000.0,391289632883.3786
BEL,2000,256376400000.0,405832614001.3012
BEL,2001,264334900000.0,410295226077.6247
BEL,2002,273255900000.0,417298492042.6207
BEL,2003,281200200000.0,421629977567.3845
BEL,2004,296819700000.0,436687245639.1712
BEL,2005,310037600000.0,446825975230.4786
BEL,2006,325151500000.0,458230537757.5476
BEL,2007,343618900000.0,475079129959.51587
BEL,2008,351743100000.0,477202395106.6037
BEL,2009,346472800000.0,467559360817.2491
BEL,2010,363140100000.0,480951629493.03296
BEL,2011,375967800000.0,489101421700.39966
BEL,2012,386174700000.0,492716943941.29474
BEL,2013,392880000000.0,494979708039.47864
BEL,2014,403003300000.0,502793126783.1258
BEL,2015,416701400000.0,513057442367.4763
BEL,2016,430085300000.0,519556271260.4156
BEL,2017,444991100000.0,527911187256.4195
BEL,2018,460419400000.0,537478500579.38043
BEL,2019,476203300000.0,546851155613.12445
BEN,1960,55462047700.00001,1731160070.265642
BEN,1961,57800011800.0,1785540663.2620246
BEN,1962,57929838600.00001,1724360722.5845733
BEN,1963,62216437800.0,1805923467.1607032
BEN,1964,66112991200.0,1926031086.8284304
BEN,1965,71045292000.0,2027992530.7123432
BEN,1966,74422198300.0,2100510759.8422115
BEN,1967,75330887700.00002,2123162639.850848
BEN,1968,80786079700.00002,2204741674.5679646
BEN,1969,85981503500.00002,2268183071.6310506
BEN,1970,92215746600.0,2315764053.893143
BEN,1971,92264521700.0,2281100728.8916707
BEN,1972,103414964200.0,2427692645.790232
BEN,1973,112419971100.0,2517666948.6702657
BEN,1974,133508014100.0,2601739707.2530766
BEN,1975,145062002700.0,2474375561.0070596
BEN,1976,166884999200.0,2496257857.9832087
BEN,1977,184271994900.0,2620662955.3314543
BEN,1978,209598971900.00003,2653554320.3773355
BEN,1979,252337012700.0,2826983928.1120067
BEN,1980,296900984799.99994,3018703302.8050227
BEN,1981,350837964800.0,3319192007.800993
BEN,1982,416599998500.0,3393378151.2782607
BEN,1983,417399996400.0,3245840084.5506544
BEN,1984,459300012000.0,3503229995.7677436
BEN,1985,469800026100.00006,3767034594.220118
BEN,1986,462700019700.0,3848822249.3011117
BEN,1987,469561999399.99994,3791089802.042722
BEN,1988,482587410399.99994,3920185709.150367
BEN,1989,479244386300.00006,3808297317.259551
BEN,1990,533629545100.0,4150135201.309666
BEN,1991,560387826700.0,4325511590.521983
BEN,1992,594416368900.0,4453447715.132399
BEN,1993,644069732800.0,4713358587.62772
BEN,1994,887259268599.9999,4808587305.632306
BEN,1995,1082965970900.0001,5099275960.408031
BEN,1996,1207834857200.0,5319783136.4825735
BEN,1997,1323938197500.0,5624856121.677518
BEN,1998,1448386288100.0,5847657355.403081
BEN,1999,2263338000000.0,6160007012.4915085
BEN,2000,2499926000000.0,6520842618.317873
BEN,2001,2685133000000.0,6868608004.330016
BEN,2002,2909671000000.0,7187519594.361508
BEN,2003,3102021000000.0,7435027349.877395
BEN,2004,3264365000000.0,7764375607.969498
BEN,2005,3462851000000.0,7897392139.470952
BEN,2006,3674800000000.0,8208844659.687163
BEN,2007,3909982000000.0,8700254776.297998
BEN,2008,4365330000000.0,9126269457.949615
BEN,2009,4580012000000.0,9337934308.083515
BEN,2010,4718034000000.0,9535344283.47295
BEN,2011,5039213000000.0,9817948328.015085
BEN,2012,5688291000000.0,10290311747.094748
BEN,2013,6182559000000.001,11030332696.117594
BEN,2014,6559333000000.001,11731605852.369621
BEN,2015,6732814000000.0,11940211526.224073
BEN,2016,7005230000000.0,12338975597.609022
BEN,2017,7375302197905.95,13038787442.989014
BEN,2018,7915660272293.899,13912028868.598612
BEN,2019,8432247506746.52,14867185272.707144
BFA,1960,81022959600.0,1297842687.8823082
BFA,1961,85901672400.0,1350326511.428972
BFA,1962,92999196700.0,1433085306.2067173
BFA,1963,96546406400.0,1414913549.8902586
BFA,1964,100539957200.0,1447213468.3985076
BFA,1965,103640383500.0,1501694476.1702173
BFA,1966,106597359600.0,1509767782.142371
BFA,1967,110885888000.0,1642979348.953589
BFA,1968,113989353500.0,1693431530.6034527
BFA,1969,124338790400.0,1727741825.7814794
BFA,1970,126704377900.0,1729763622.5433643
BFA,1971,132835033100.0,1754211061.6839397
BFA,1972,145822056400.0,1794759628.2935884
BFA,1973,150399729700.0,1802823975.1569157
BFA,1974,180801323000.0,1952213658.4643404
BFA,1975,201448276000.0,2010748498.7842696
BFA,1976,233346433000.0,2182363771.256813
BFA,1977,277918974000.0,2190446233.1323223
BFA,1978,332974096400.0,2291378162.389182
BFA,1979,371939672100.0,2375348499.445507
BFA,1980,407499079700.0,2394277149.7822814
BFA,1981,482552217600.0,2496160906.6105967
BFA,1982,576523272200.0,2734848720.52134
BFA,1983,609811824600.0,2744310879.7480297
BFA,1984,637904355300.0,2695497913.0614796
BFA,1985,697477693400.0,2925083308.759007
BFA,1986,705183875100.0,3157784296.067974
BFA,1987,712222048300.0,3150321289.9130554
BFA,1988,779182997500.0,3332901088.959922
BFA,1989,834394193900.0,3404567370.409451
BFA,1990,844374999000.0,3384040264.112126
BFA,1991,884418019300.0,3690972190.1730757
BFA,1992,888488984600.0,3699561479.676349
BFA,1993,905988997100.0,3827617543.5598626
BFA,1994,1052274262000.0001,3877950992.605952
BFA,1995,1187732652000.0,4099629169.5554466
BFA,1996,1323156242400.0,4551192822.183668
BFA,1997,1428629487600.0,4838684151.224806
BFA,1998,1654757130200.0,5192281623.017992
BFA,1999,2086187976300.0,5576263196.343989
BFA,2000,2108160114900.0,5681569470.792501
BFA,2001,2336620419500.0,6057314712.602602
BFA,2002,2512872151500.0,6320987431.104253
BFA,2003,2749159243200.0,6814182089.121884
BFA,2004,2874882704500.0,7119351972.4910555
BFA,2005,3240716112600.0,7736021215.032698
BFA,2006,3420539891800.0,8219767361.920833
BFA,2007,3649928073800.0,8557713152.5356245
BFA,2008,4215340616100.0,9054059808.605772
BFA,2009,4444600582300.0,9322236610.850988
BFA,2010,5002181838700.0,10109618964.284754
BFA,2011,5692822881100.0,10779134810.137
BFA,2012,6413105899900.0,11474677064.78317
BFA,2013,6640134954900.0,12139357469.461815
BFA,2014,6884466390200.0,12664608725.761314
BFA,2015,6995311000000.0,13161217009.737152
BFA,2016,7605123000000.0,13945359253.606115
BFA,2017,8191299000000.0,14810458138.259975
BFA,2018,8920421283400.0,15807384970.178505
BFA,2019,9369187710500.0,16708316591.358717
BGD,1960,20519491600.0,17862547694.002487
BGD,1961,23124385800.0,18944689560.833378
BGD,1962,24390785000.0,19977749349.73171
BGD,1963,25533401100.0,19886671931.18801
BGD,1964,25853063200.0,22064817056.65607
BGD,1965,28351856600.0,22419234996.32382
BGD,1966,30910501700.0,22994694610.80474
BGD,1967,34817163300.0,22563345431.167473
BGD,1968,35921691700.0,24704483720.21191
BGD,1969,40660830900.0,25006090363.61166
BGD,1970,43165066400.0,26411395706.251007
BGD,1971,42008847300.0,24964187761.27519
BGD,1972,37729475200.0,21475759890.845745
BGD,1973,62922812900.0,22189974985.073986
BGD,1974,99674260500.0,24318427688.71607
BGD,1975,172623537500.0,23324238301.03775
BGD,1976,150239133000.0,24644707678.68735
BGD,1977,149303279700.0,25303474528.302208
BGD,1978,200820319200.0,27093401257.145824
BGD,1979,236906610500.0,28394327386.376583
BGD,1980,280777000000.0,28626917210.39062
BGD,1981,330880000000.0,30697772282.97798
BGD,1982,371249000000.0,31352963381.775097
BGD,1983,418391000000.0,32569786438.339466
BGD,1984,473021000000.0,34134214252.27919
BGD,1985,579239000000.0,35274984694.67073
BGD,1986,653221000000.0,36747144753.60944
BGD,1987,753239000000.0,38133394723.0454
BGD,1988,829265000000.0,39054795487.33772
BGD,1989,923893000000.0,40162616836.68
BGD,1990,1039585474800.0,42420662839.6952
BGD,1991,1105182177000.0,43899119580.44231
BGD,1992,1195424572200.0,46288410618.7409
BGD,1993,1253694434000.0,48469317656.33034
BGD,1994,1354123301400.0,50354835398.08498
BGD,1995,1525177900500.0,52933646453.479225
BGD,1996,1899334000000.0,55327792521.51249
BGD,1997,2060032000000.0,57811953140.00045
BGD,1998,2269299000000.0,60804893490.126076
BGD,1999,2465089000000.0,63644577095.68025
BGD,2000,2685034000000.0,67013472133.672356
BGD,2001,2913370000000.0,70415938962.57045
BGD,2002,3142804000000.0,73115069176.56001
BGD,2003,3483202000000.0,76580407159.1288
BGD,2004,3832940000000.0,80592862795.19002
BGD,2005,4270741000000.0,85860367933.4753
BGD,2006,4823369660200.0,91588890098.74715
BGD,2007,5497997000000.0,98053782905.94939
BGD,2008,6286822000000.0,103950531260.88799
BGD,2009,7050718000000.0,109194965287.21016
BGD,2010,7975387000000.0,115279077465.22643
BGD,2011,9158288000000.0,122731154082.41632
BGD,2012,10552040389300.0,130735015707.15282
BGD,2013,11989231718700.0,138596904008.41605
BGD,2014,13436744000000.0,146997344629.7866
BGD,2015,15158023000000.0,156629551254.76993
BGD,2016,17328639000000.0,167771360258.82477
BGD,2017,19758152000000.0,179992118771.4033
BGD,2018,22504793000000.0,194146236466.49106
BGD,2019,25424826000000.0,209974367461.62534
BGR,1980,25791000.0,32356648110.54614
BGR,1981,27818000.0,33942176240.37887
BGR,1982,29013000.0,34734578608.12752
BGR,1983,29814600.0,35926080911.860596
BGR,1984,31670900.0,37146289995.90778
BGR,1985,32595300.0,38143088675.0465
BGR,1986,34423800.0,39747998038.65543
BGR,1987,36531300.0,42154546080.53935
BGR,1988,38345100.0,46768231340.09603
BGR,1989,39579200.0,45229611683.738785
BGR,1990,45390600.0,41105857427.234726
BGR,1991,135700000.0,37634321769.07168
BGR,1992,200800000.0,34897407869.4036
BGR,1993,298900000.0,34380851287.768074
BGR,1994,525600000.0,35005899014.03768
BGR,1995,1275678000.0,36005335303.019135
BGR,1996,2187142000.0,37855619063.48579
BGR,1997,19032357000.0,32482841154.831295
BGR,1998,26460036000.0,33874822442.095528
BGR,1999,25042932000.0,31069642496.766205
BGR,2000,28124879000.0,32555406323.543545
BGR,2001,30986688000.0,33798124235.185665
BGR,2002,34068712000.0,35810138200.22556
BGR,2003,36637913000.0,37655019586.06871
BGR,2004,41201300000.0,40080703028.404335
BGR,2005,47017239000.0,42947892705.15451
BGR,2006,53608436000.0,45869280338.71613
BGR,2007,63454890000.0,48876966228.44166
BGR,2008,72790342000.0,51851436378.65772
BGR,2009,73181464000.0,50101534229.71466
BGR,2010,74434109000.0,50381825504.264244
BGR,2011,80713714000.0,51568094264.473434
BGR,2012,82238607000.0,51751979375.91769
BGR,2013,81954850000.0,51920571507.3287
BGR,2014,83884921000.0,52899515523.16985
BGR,2015,89362348000.0,55010127749.76931
BGR,2016,95130590000.0,57111753665.435104
BGR,2017,102345074000.0,59112236490.83878
BGR,2018,109743367000.0,60940251461.19544
BGR,2019,119772250000.0,63191572277.62134
BHR,1980,1158100000.0,7624228989.361702
BHR,1981,1303900000.0,7218871808.510638
BHR,1982,1370800000.0,6673398138.297872
BHR,1983,1404400000.0,7098919148.936169
BHR,1984,1468500000.0,7454123936.170212
BHR,1985,1373100000.0,7099436702.127659
BHR,1986,1147700000.0,7183422606.382978
BHR,1987,1275399900.0,7930427393.617022
BHR,1988,1392100000.0,8485556648.936171
BHR,1989,1452700000.0,8516444680.851064
BHR,1990,1590400000.0,8894404255.319149
BHR,1991,1735700000.0,9893245744.680851
BHR,1992,1786400000.0,10555103723.404255
BHR,1993,1955300000.0,11913546276.595745
BHR,1994,2093400099.9999998,11883762234.042553
BHR,1995,2199399900.0,12350793085.10638
BHR,1996,2294299900.0,12858411436.170212
BHR,1997,2387300100.0,13256122074.468084
BHR,1998,2325100000.0,13891090691.489363
BHR,1999,2489499900.0,14488407446.808512
BHR,2000,3407650000.0,15256303191.489363
BHR,2001,3375050000.0,15636329787.234045
BHR,2002,3607160000.0,16159920212.765959
BHR,2003,4164130000.0,17177420212.765959
BHR,2004,4944460000.0,18376569148.936172
BHR,2005,6004240000.0,19620478723.404255
BHR,2006,6957790000.0,20889335106.38298
BHR,2007,8170480000.0,22621888297.87234
BHR,2008,9667300000.0,24034627659.574467
BHR,2009,8624770000.0,24645079787.23404
BHR,2010,9668190000.0,25713271276.595745
BHR,2011,10820000000.0,26223297872.340427
BHR,2012,11561740000.0,27200930851.06383
BHR,2013,12234840000.0,28674361702.127663
BHR,2014,12553780000.0,29921808510.638298
BHR,2015,11675040000.0,30665478723.404255
BHR,2016,12120350000.0,31756595744.68085
BHR,2017,13338140000.0,33119255319.14894
BHR,2018,14157340000.0,33708590425.531918
BHR,2019,14503850000.0,34321808510.6383
BHS,1960,173200000.0,1942547494.4769666
BHS,1961,193900000.0,2149760928.3209777
BHS,1962,216500000.0,2374453336.266288
BHS,1963,242500000.0,2624342116.1678653
BHS,1964,272000000.0,2899939167.10327
BHS,1965,306400000.0,3202275123.065321
BHS,1966,346800000.0,3492783239.375517
BHS,1967,398000000.0,3828024551.810077
BHS,1968,453800000.0,4150411728.727728
BHS,1969,538700000.0,4523187705.805378
BHS,1970,539500000.0,4267643453.326582
BHS,1971,573400000.0,4337057047.11872
BHS,1972,590900000.0,4185375592.559118
BHS,1973,670900000.0,4502106771.065884
BHS,1974,632400000.0,3747813489.4420776
BHS,1975,596200000.0,3193019924.643007
BHS,1976,642100000.0,3358583913.919247
BHS,1977,713000000.0,3666059894.00368
BHS,1978,832400000.0,4185889594.971361
BHS,1979,1139800100.0,5280051656.782467
BHS,1980,1335300000.0,5623005897.485795
BHS,1981,1426500000.0,5104204595.717852
BHS,1982,1578300000.0,5446130042.846191
BHS,1983,1732800000.0,5642030165.284248
BHS,1984,2041100000.0,6441570645.444663
BHS,1985,2320699900.0,6752645694.082117
BHS,1986,2472500000.0,6873990752.56306
BHS,1987,2713999900.0,7079146336.340263
BHS,1988,2817900000.0,7242653921.592297
BHS,1989,3062000000.0,7729891137.120996
BHS,1990,3166000000.0,7606502820.457598
BHS,1991,3111160000.0,7288415243.114906
BHS,1992,3109000000.0,7009590943.706038
BHS,1993,3092000000.0,7031166905.6352005
BHS,1994,3259000000.0,7252572418.593473
BHS,1995,3429000000.0,7570144584.985826
BHS,1996,3609000000.0,7889871944.772206
BHS,1997,6332360000.0,8052599546.057022
BHS,1998,6833220000.0,8432358980.273024
BHS,1999,7683870000.0,9034816848.134209
BHS,2000,8076470000.0,9409692544.770271
BHS,2001,8317830000.0,9656711991.563549
BHS,2002,8881160000.0,9917894277.338648
BHS,2003,8870090000.0,9792479896.285833
BHS,2004,9055290000.0,9878922051.45074
BHS,2005,9836200000.0,10214337148.4409
BHS,2006,10167250000.0,10471417094.648851
BHS,2007,10618340000.0,10622910634.378536
BHS,2008,10526000000.0,10376086537.088455
BHS,2009,9981960000.0,9942801338.996332
BHS,2010,10095760000.0,10095760000.0
BHS,2011,10070450000.0,10157685792.513617
BHS,2012,10720500000.0,10471221745.145655
BHS,2013,10568400000.0,10190699858.554
BHS,2014,11111600000.0,10298142085.312641
BHS,2015,11710800000.0,10321877049.951141
BHS,2016,11928500000.0,10470928720.890858
BHS,2017,12490700000.0,10797162391.230736
BHS,2018,13022100000.0,11123884435.328608
BHS,2019,13578800000.0,11259359315.796095
BIH,1994,2034400000.0,2758325394.1822586
BIH,1995,2674985700.0,3332057032.016437
BIH,1996,4192441000.0,6296177224.646758
BIH,1997,6367297000.0,8461405738.935949
BIH,1998,7244156000.0,9781384765.167994
BIH,1999,8603006000.0,10720397672.84466
BIH,2000,11689000000.0,11310019599.08309
BIH,2001,12565000000.0,11807660380.062725
BIH,2002,13821000000.0,12433466454.975557
BIH,2003,14505000000.0,12930805077.23389
BIH,2004,16689024000.000002,13719579893.698412
BIH,2005,17650339000.0,14921313134.843294
BIH,2006,20057215000.0,15729153560.773113
BIH,2007,22547859000.0,16650743291.584942
BIH,2008,25519330000.0,17556851230.7796
BIH,2009,24798520000.0,17029363372.831732
BIH,2010,25364953000.0,17176781336.764408
BIH,2011,26231262000.0,17341594485.604702
BIH,2012,26222710000.0,17199074936.911217
BIH,2013,26778754000.0,17603228545.332867
BIH,2014,27358710000.0,17806343590.131157
BIH,2015,28589054000.0,18356410773.062828
BIH,2016,29904460000.0,18934602269.050873
BIH,2017,31376237000.0,19535100848.82972
BIH,2018,33444076999.999996,20265727508.472435
BIH,2019,35228863000.0,20808476283.1073
BLR,1990,433.0,31609653425.51718
BLR,1991,900.0,31230338984.78054
BLR,1992,9200.0,28232226006.273235
BLR,1993,98500.0,26086576309.699333
BLR,1994,1779300.0,23034445864.726223
BLR,1995,12140300.0,20638863381.580524
BLR,1996,19183900.0,21216752516.08324
BLR,1997,36683000.0,23635463449.75749
BLR,1998,70216100.0,25620840351.689964
BLR,1999,302606400.0,26491948709.259823
BLR,2000,913380000.0,28028482645.739677
BLR,2001,1717320000.0,29352914216.19105
BLR,2002,2613830000.0,30833847251.57925
BLR,2003,3656480000.0,33005534486.777874
BLR,2004,4999180000.0,36784583396.07685
BLR,2005,6506710000.0,40242334795.74948
BLR,2006,7926700000.0,44266566187.74274
BLR,2007,9716530000.0,48073493773.26121
BLR,2008,12979080000.0,52976989868.702896
BLR,2009,14209130000.0,53082941363.82714
BLR,2010,17046580000.000002,57222490768.71434
BLR,2011,30724500000.0,60300321142.658104
BLR,2012,54761670000.0,61317669289.23634
BLR,2013,67068850000.00001,61932974220.84663
BLR,2014,80579270000.0,63002175707.53235
BLR,2015,89909810000.0,60589462935.558464
BLR,2016,94949000000.0,59058702608.920135
BLR,2017,105748200000.0,60554177331.83332
BLR,2018,122319700000.0,62461148027.2823
BLR,2019,131951700000.00002,63224483611.52455
BLZ,1960,40103500.0,99372344.01500937
BLZ,1961,42807100.0,104233914.56326869
BLZ,1962,45510800.0,109333717.45674378
BLZ,1963,48214400.0,114752771.2153429
BLZ,1964,51706500.0,120490271.96998121
BLZ,1965,57300000.0,126431094.18386488
BLZ,1966,63500000.0,132462925.86199702
BLZ,1967,68700000.0,138970992.55367932
BLZ,1968,75000000.0,149209298.89514273
BLZ,1969,79000000.0,156828484.91974142
BLZ,1970,88900000.0,164368317.5818219
BLZ,1971,97100000.0,170876384.2735042
BLZ,1972,105700000.0,188337052.40775475
BLZ,1973,127700000.0,198416652.02418166
BLZ,1974,176500000.0,225321920.6170522
BLZ,1975,213700000.0,233417341.65520102
BLZ,1976,216100000.0,233337930.87346244
BLZ,1977,235300000.0,248496949.5601416
BLZ,1978,272600000.0,268179913.77944532
