year,Country_Code,GDP_Curr_USD,GDP_Curr_LCU,LCU_USD_ex_rate
1991,EGY,37387836490.52842,112500000000.0,0.3323363243602526
1992,EGY,41855986519.42346,139100000000.0,0.30090572623597023
1993,EGY,46578631452.58103,155200000000.0,0.30012004801920766
1994,EGY,51897983392.64532,175000000000.0,0.29655990510083036
1995,EGY,60159245060.454155,204000000000.00003,0.29489826010026543
1996,EGY,67629716981.13208,229400000000.0,0.294811320754717
1997,EGY,78436578171.09145,265900000000.0,0.2949852507374631
1998,EGY,84828807556.08029,287400000000.0,0.295159386068477
1999,EGY,90710704806.84164,307600000000.0,0.29489826010026543
2000,EGY,99838543960.07631,340099999999.99994,0.2935564362248642
2001,EGY,97632008709.85303,358700000000.0,0.2721829069134459
2002,EGY,87850683978.66914,378900000000.0,0.23185717597959657
2003,EGY,82924503942.6381,417500000000.00006,0.1986215663296721
2004,EGY,78845185293.49644,485300000000.0,0.1624668973696609
2005,EGY,89685725230.25166,538500000000.0,0.16654730776277005
2006,EGY,107484034870.9739,617700000000.0,0.17400685587012127
2007,EGY,130478960092.49852,744800000000.0,0.17518657370099155
2008,EGY,162818181818.18182,895500000000.0,0.18181818181818182
2009,EGY,188982374700.8051,1042200000000.0,0.18133023863059405
2010,EGY,218888324504.7529,1206600000000.0,0.18140918656120744
2011,EGY,236001858960.01514,1371100000000.0,0.1721259273284335
2012,EGY,279372758361.83167,1674700000000.0,0.1668195846192343
2013,EGY,288586231501.87695,1860400000000.0,0.15512052865076165
2014,EGY,305529656458.4379,2130000000000.0,0.14344115326687226
2015,EGY,332698041030.8071,2443900000000.0,0.13613406482704166
2016,EGY,332927833278.0379,2709400000000.0,0.12287880463498853
2017,EGY,235369129337.7106,3470000000000.0,0.06782972027023361
2018,EGY,250894760351.23233,4437400000000.0,0.056540938466496674
2019,EGY,303175127597.52106,5322300000000.001,0.0569631790010937
1960,EMU,244895743150.19275,,
1961,EMU,269034156024.69574,,
1962,EMU,298895676246.2916,,
1963,EMU,335427732787.68164,,
1964,EMU,373119780407.51526,,
1965,EMU,407845094423.3947,,
1966,EMU,444996800083.83746,,
1967,EMU,483542535100.82666,,
1968,EMU,519124724301.22687,,
1969,EMU,579481411131.0172,,
1970,EMU,642869323968.9414,,
1971,EMU,728630713519.048,,
1972,EMU,880207286887.81,,
1973,EMU,1142683422235.5923,,
1974,EMU,1295883674253.0186,,
1975,EMU,1502574585307.2976,,
1976,EMU,1568102101996.0107,,
1977,EMU,1783664841678.8162,,
1978,EMU,2184188451354.5364,,
1979,EMU,2645850489813.8555,,
1980,EMU,2963315552469.3955,,
1981,EMU,2575356972774.853,,
1982,EMU,2493437298170.244,,
1983,EMU,2432530981604.5107,,
1984,EMU,2333289327044.4927,,
1985,EMU,2397096612757.4414,,
1986,EMU,3364194871090.086,,
1987,EMU,4161023841166.4985,,
1988,EMU,4576282808953.814,,
1989,EMU,4674504139843.838,,
1990,EMU,5882977041945.345,,
1991,EMU,6110849484495.204,,
1992,EMU,6740480589181.867,,
1993,EMU,6169107318205.031,,
1994,EMU,6513042211646.162,,
1995,EMU,7516229209568.938,,
1996,EMU,7605287653835.104,,
1997,EMU,6952285677739.331,,
1998,EMU,7149094380640.078,,
1999,EMU,7113968959063.497,,
2000,EMU,6479482893269.848,,
2001,EMU,6590423196095.433,,
2002,EMU,7166146791592.878,,
2003,EMU,8842846317807.717,,
2004,EMU,10141353688845.668,,
2005,EMU,10519107942453.8,,
2006,EMU,11174300432026.6,,
2007,EMU,12862302208696.174,,
2008,EMU,14098979489484.322,,
2009,EMU,12885643163975.672,,
2010,EMU,12628246500868.209,,
2011,EMU,13622691210191.027,,
2012,EMU,12638927582293.281,,
2013,EMU,13189495209366.543,,
2014,EMU,13490187533196.773,,
2015,EMU,11672138337959.848,,
2016,EMU,11965317176353.953,,
2017,EMU,12655504662573.84,,
2018,EMU,13662048991923.275,,
2019,EMU,13335843259019.654,,
1960,ERI,,,
1961,ERI,,,
1962,ERI,,,
1963,ERI,,,
1964,ERI,,,
1965,ERI,,,
1966,ERI,,,
1967,ERI,,,
1968,ERI,,,
1969,ERI,,,
1970,ERI,,,
1971,ERI,,,
1972,ERI,,,
1973,ERI,,,
1974,ERI,,,
1975,ERI,,,
1976,ERI,,,
1977,ERI,,,
1978,ERI,,,
1979,ERI,,,
1980,ERI,,,
1981,ERI,,,
1982,ERI,,,
1983,ERI,,,
1984,ERI,,,
1985,ERI,,,
1986,ERI,,,
1987,ERI,,,
1988,ERI,,,
1989,ERI,,,
1990,ERI,,,
1991,ERI,,,
1992,ERI,477101651.6483756,2186700000.0,0.21818340497021793
1993,ERI,467872714.7556032,2446600000.0,0.19123384074045746
1994,ERI,531688311.6883117,3275200000.0,0.16233766233766234
1995,ERI,578015625.0,3699300000.0,0.15625
1996,ERI,693535954.1900672,4408600000.0,0.15731432976229806
1997,ERI,686490090.1401408,4942660000.0,0.13889081792802677
1998,ERI,745526154.9328299,5488489000.0,0.13583449924611854
1999,ERI,688921325.7120428,5616500000.0,0.12266025562397273
2000,ERI,706370815.5844156,6798819100.0,0.10389610389610389
2001,ERI,752368495.5126221,8508911500.0,0.08842123878155533
2002,ERI,729321366.6518606,10180013500.0,0.0716424753908097
2003,ERI,870247703.1827582,12077210600.0,0.07205701150750474
2004,ERI,1109054005.43971,15291082100.0,0.07252946509519492
2005,ERI,1098425900.7411551,16880499400.0,0.06507069931480552
2006,ERI,1211161879.6747968,18621613900.0,0.06504065040650407
2007,ERI,1317974491.0569105,20263857800.0,0.06504065040650406
2008,ERI,1380188800.0,21220402800.0,0.06504065040650407
2009,ERI,1856695551.2195122,28546694100.0,0.06504065040650407
2010,ERI,1589515447.1544716,24438800000.0,0.06504065040650407
2011,ERI,2065001626.0162601,31749400000.0,0.06504065040650406
2012,ERI,,,
2013,ERI,,,
2014,ERI,,,
2015,ERI,,,
2016,ERI,,,
2017,ERI,,,
2018,ERI,,,
2019,ERI,,,
1960,ESP,12072126075.39704,4353296384.0,2.773099970809853
1961,ESP,13834300571.484875,4988749312.0,2.773099970809853
1962,ESP,16138545209.245983,5819676672.0,2.773099970809853
1963,ESP,19074913947.71964,6878552576.0,2.773099970809853
1964,ESP,21343844643.73407,7696745472.0,2.773099970809853
1965,ESP,24756958694.92382,8927539200.0,2.773099970809853
1966,ESP,28721062242.163357,10357023744.0,2.773099970809853
1967,ESP,31647119228.19819,11729186816.0,2.698151178309119
1968,ESP,31475548481.409546,13242030080.0,2.3769428321227273
1969,ESP,36038711599.540985,15161791488.0,2.3769428321227277
1970,ESP,40992995959.11576,17245753400.0,2.3769907297361543
1971,ESP,46619420119.76048,19463607900.0,2.3952095808383236
1972,ESP,59132415739.062904,22842852200.0,2.5886616619207867
1973,ESP,78639527127.35579,27539562400.0,2.855511136493432
1974,ESP,97274005191.80847,33724897600.0,2.8843380444188056
1975,ESP,114777045507.24638,39598080700.0,2.898550724637681
1976,ESP,118507183785.12807,47651738600.0,2.486943546381497
1977,ESP,132449276013.14348,60463094500.0,2.190580503833516
1978,ESP,160599686848.95834,74004335700.0,2.170138888888889
1979,ESP,214601956370.8478,86570429200.0,2.478929102627665
1980,ESP,232766822928.75375,100299224000.0,2.3207240659085633
1981,ESP,202807890971.34622,112538098700.0,1.8021265092809517
1982,ESP,195996754051.18884,129416656700.0,1.5144631228229593
1983,ESP,170951185730.85846,147359922100.0,1.160092807424594
1984,ESP,172102910888.01492,166285832500.0,1.0349824052991101
1985,ESP,180793464187.8669,184770920400.0,0.9784735812133072
1986,ESP,251321074967.32803,211536948800.0,1.1880717595342758
1987,ESP,318747936127.2066,236542843400.0,1.3475272874275706
1988,ESP,376160410084.2737,263349903100.0,1.4283673760891302
1989,ESP,414757056921.9958,295099646000.0,1.4054813773717498
1990,ESP,536558591903.3627,328695793400.0,1.632386549134835
1991,ESP,577166174219.3755,360440275800.0,1.601281024819856
1992,ESP,630916018690.07,388202626300.0,1.6252234682268814
1993,ESP,525075636161.5897,401630354100.0,1.3073604392731075
1994,ESP,530562634952.1798,427155977400.0,1.2420817289777666
1995,ESP,614609020549.7732,460588000000.0,1.3344008540165466
1996,ESP,642588992512.807,489203000000.0,1.3135426244581636
1997,ESP,590077272727.2727,519268000000.0,1.1363636363636362
1998,ESP,619214834614.0995,555993000000.0,1.1137097672346585
1999,ESP,634693160025.57,595723000000.0,1.0654165778819518
2000,ESP,596877648793.0718,647851000000.0,0.9213193292795284
2001,ESP,627286800894.8546,700993000000.0,0.894854586129754
2002,ESP,705394315829.0984,749552000000.0,0.9410878976096366
2003,ESP,905492099322.7991,802266000000.0,1.128668171557562
2004,ESP,1067093369754.1594,859437000000.0,1.2416190712689348
2005,ESP,1153285660987.4392,927357000000.0,1.2436264146250464
2006,ESP,1259343871534.3118,1003823000000.0,1.2545477355413372
2007,ESP,1472131125102.6553,1075539000000.0,1.368738023542294
2008,ESP,1625224842536.9856,1109541000000.0,1.4647722279185587
2009,ESP,1485583495415.393,1069323000000.0,1.3892747985551541
2010,ESP,1420722034063.002,1072709000000.0,1.3244244562719265
2011,ESP,1478772824224.0273,1063763000000.0,1.3901337273659897
2012,ESP,1324820091194.6665,1031099000000.0,1.2848621627939378
2013,ESP,1354757433212.7202,1020348000000.0,1.3277405681323629
2014,ESP,1369398844599.5793,1032158000000.0,1.3267337409578566
2015,ESP,1195119269971.5168,1077590000000.0,1.1090667786185069
2016,ESP,1232076017361.5305,1113840000000.0,1.1061517070329046
2017,ESP,1312551705955.2964,1161878000000.0,1.1296811764705903
2018,ESP,1419735245004.7048,1202193000000.0,1.1809545098039207
2019,ESP,1394116310768.6252,1245331000000.0,1.1194745098039198
1960,EST,,,
1961,EST,,,
1962,EST,,,
1963,EST,,,
1964,EST,,,
1965,EST,,,
1966,EST,,,
1967,EST,,,
1968,EST,,,
1969,EST,,,
1970,EST,,,
1971,EST,,,
1972,EST,,,
1973,EST,,,
1974,EST,,,
1975,EST,,,
1976,EST,,,
1977,EST,,,
1978,EST,,,
1979,EST,,,
1980,EST,,,
1981,EST,,,
1982,EST,,,
1983,EST,,,
1984,EST,,,
1985,EST,,,
1986,EST,,,
1987,EST,,,
1988,EST,,,
1989,EST,,,
1990,EST,,,
1991,EST,,,
1992,EST,,,
1993,EST,4006982535.062186,1514238700.0,2.646202699126753
1994,EST,4116735206.807837,2080186300.0,1.9790223629527015
1995,EST,4497823918.174666,2858367100.0,1.573564122738002
1996,EST,4780169853.036806,3675472600.0,1.3005592404734037
1997,EST,5147711226.330028,4567049400.0,1.1271415689810642
1998,EST,5665917232.172655,5093093000.0,1.1124707976415618
1999,EST,5762048126.064735,5411715600.0,1.0647359454855194
